#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-AUS
#Experiment: rcp26
#Model: MPI-M-MPI-ESM-MR_r1i1p1_ICTP-RegCM4-7_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-15
"date","SEA","NAU","CAU","EAU","SAU","NZ","full_domain"
"2022-10",5.896,1.605,0.865,3.327,2.036,7.039,3.094
"2022-11",10.563,3.472,1.415,1.292,2.239,9.415,4.669
"2022-12",8.107,7.44,0.638,1.962,1.43,8.679,4.322
"2023-01",9.34,5.914,1.997,3.569,0.98,6.659,4.893
"2023-02",8.392,7.908,2.952,3.918,1.294,8.61,5.255
"2023-03",9.67,7.06,2.007,2.045,1.141,6.094,5.054
"2023-04",5.365,6.135,0.644,0.89,1.132,4.2,3.473
"2023-05",5.109,0.813,0.655,4.035,2.433,7.884,2.928
"2023-06",7.431,0.159,0.437,0.419,2.717,6.818,3.094
"2023-07",6.464,0.111,0.021,0.092,1.725,4.407,2.468
"2023-08",5.86,0.244,0.39,1.092,0.824,4.572,2.401
"2023-09",7,0.749,0.915,1.26,3.344,9.75,3.377
"2023-10",7.339,0.847,1.698,1.673,2.126,6.67,3.421
"2023-11",5.614,1.478,0.561,2.885,2.315,5.918,2.835
"2023-12",7.412,4.133,0.562,2.944,1.39,7.745,3.673
"2024-01",7.551,3.746,1.516,4.074,1.176,4.662,4.043
"2024-02",14.826,10.748,3.623,2.989,2.839,3.104,7.546
"2024-03",16.452,10.11,3.516,2.186,2.173,5.477,7.738
"2024-04",7.277,1.158,0.267,1.327,0.477,6.415,2.848
"2024-05",5.154,0.253,0.364,3.782,1.787,5.148,2.442
"2024-06",5.997,0.106,0.547,2.073,2.344,6.005,2.786
"2024-07",5.11,0.307,0.531,0.485,3.975,7.676,2.638
"2024-08",5.002,0.031,0.027,0.302,2.716,8.546,2.22
"2024-09",5.926,0.06,0.162,1.122,2.308,6.878,2.465
"2024-10",6.123,0.677,0.961,0.699,2.076,7.692,2.778
"2024-11",7.035,2.725,1.759,1.177,1.735,8.469,3.535
"2024-12",10.041,6.836,4.155,2.155,2.075,5.856,5.838
"2025-01",7.675,6.895,2.323,2.796,1.127,6.354,4.687
"2025-02",10.396,2.709,0.589,1.63,0.52,4.355,3.824
"2025-03",9.193,4.038,0.515,2.528,0.435,6.414,4.028
"2025-04",5.561,3.194,1.257,0.793,1.047,9.575,3.318
"2025-05",4.239,0.274,0.544,1.434,2.727,4.594,2.24
"2025-06",5.955,0.305,0.901,0.823,3.934,7.307,3.026
"2025-07",8.21,0.145,0.142,0.389,3.351,7.568,3.21
"2025-08",7.045,0.186,0.097,0.218,2.146,10.064,2.786
"2025-09",7.394,0.239,0.354,0.546,2.208,6.377,2.855
"2025-10",6.339,0.682,0.607,1.129,2.288,9.498,2.88
"2025-11",10.338,1.134,0.49,0.368,1.903,10.553,3.821
"2025-12",9.096,3.812,0.771,1.943,1.139,6.438,4.067
"2026-01",6.201,8.087,1.648,1.818,1.342,5.148,4.442
"2026-02",5.828,8.481,2.227,1.064,1.844,6.462,4.785
"2026-03",7.328,3.528,0.908,8.136,0.654,4.069,4.217
"2026-04",5.392,5.012,1.242,0.916,1.192,7.264,3.67
"2026-05",5.47,0.825,0.677,2.104,1.769,4.61,2.473
"2026-06",6.206,0.406,1.279,0.195,2.67,7.178,3.015
"2026-07",4.922,0.242,0.309,0.88,3.306,9.58,2.566
"2026-08",6.482,0.16,0.139,0.34,2.892,10.92,2.761
"2026-09",6.702,0.18,0.026,0.362,2.623,11.332,2.841
"2026-10",4.975,0.548,0.391,0.708,1.914,9.503,2.396
"2026-11",4.057,1.384,0.476,0.527,1.513,7.186,2.283
"2026-12",8.309,2.969,1.464,2.983,1.473,5.53,3.944
"2027-01",9.276,4.761,0.375,0.926,1.416,7.022,4.184
"2027-02",6.909,3.16,0.771,0.702,0.971,4.846,3.423
"2027-03",8.097,7.485,3.204,2.812,1.345,5.953,5.031
"2027-04",5.837,2.875,1.132,0.926,1.123,7.098,2.947
"2027-05",5.425,1.188,0.843,0.723,2.25,5.293,2.702
"2027-06",5.388,0.169,1.152,1.241,3.249,8.795,2.955
"2027-07",7.602,0.293,0.32,0.476,2.242,7.636,3.038
"2027-08",7.159,0.159,0.402,0.59,3.15,7.376,3.036
"2027-09",6.695,0.814,1.448,1.042,3.068,8.792,3.34
"2027-10",8.474,1.151,1.29,1.049,1.651,5.124,3.487
"2027-11",7.809,2.847,0.841,2.301,1.233,4.582,3.417
"2027-12",6.635,2.662,1.418,4.052,1.492,5.779,3.494
"2028-01",7.7,7.292,2.857,1.743,1.774,5.284,4.842
"2028-02",8.786,5.517,2.903,6.606,1.638,4.16,5.138
"2028-03",9.818,4.758,2.466,2.265,2.202,6.708,4.905
"2028-04",7.503,3.446,1.05,1.568,1.575,7.345,3.613
"2028-05",6.485,1.223,0.136,0.94,1.149,6.128,2.586
"2028-06",5.56,0.165,1.625,0.456,3.39,7.552,3.014
"2028-07",5.385,0.261,1.072,0.652,4.427,8.748,2.971
"2028-08",8.097,0.605,0.715,0.969,3.227,7.655,3.398
"2028-09",6.779,0.147,0.22,0.827,2.005,4.787,2.605
"2028-10",5.51,0.281,0.279,0.759,1.442,5.898,2.192
"2028-11",6.012,1.837,1.519,2.636,1.886,5.568,3.14
"2028-12",8.448,5.359,2.966,4.185,1.624,4.736,4.882
"2029-01",8.357,8.034,3.375,4.302,1.888,5.453,5.546
"2029-02",7.835,5.095,4.939,2.068,2.082,7.025,5.242
"2029-03",9.787,5.414,2.654,0.621,1.987,9.493,4.974
"2029-04",5.546,3.786,1.274,2.06,1.098,6.73,3.263
"2029-05",4.573,1.182,1.57,4.768,2.22,5.517,3.036
"2029-06",6.773,0.35,0.985,0.66,2.651,6.223,3.071
"2029-07",6.256,0.129,0.309,0.678,2.262,5.833,2.584
"2029-08",7.205,0.15,0.332,0.381,2.897,7.155,2.958
"2029-09",6.474,0.253,0.319,1.348,1.77,5.312,2.616
"2029-10",6.558,1.103,0.919,2.223,2.312,6.151,3.096
"2029-11",5.297,1.667,0.463,1.785,1.482,7.515,2.531
"2029-12",8.926,3.738,1.885,4.237,1.773,4.089,4.354
"2030-01",8.399,8.721,1.382,2.785,1.168,8.8,5.002
"2030-02",9.819,3.541,1.506,1.407,1.298,9.939,4.36
"2030-03",8.754,3.765,1.147,0.503,1.192,6.293,3.977
"2030-04",3.356,1.674,0.413,0.57,0.709,3.762,1.966
"2030-05",3.983,1.701,1.121,1.27,1.23,8.534,2.434
"2030-06",4.035,0.891,2.11,1.618,3.369,8.12,2.827
"2030-07",5.088,0.187,0.313,0.648,2.329,6.119,2.402
"2030-08",3.884,0.198,0.159,0.382,1.721,6.52,1.838
"2030-09",3.652,0.084,0.197,0.166,1.673,7.793,1.789
"2030-10",4.103,0.521,0.356,0.346,1.864,9.414,2.052
"2030-11",6.06,1.433,0.895,0.7,1.48,7.387,2.812
"2030-12",9.434,3.318,0.818,0.792,0.802,8.889,4.052
"2031-01",6.875,5.12,1.936,2.784,1.331,7.875,4.265
"2031-02",7.287,4.447,1.932,1.242,1.702,5.984,4.115
"2031-03",8.363,5.529,1.593,1.204,1.598,8.55,4.395
"2031-04",5.096,1.126,0.698,3.352,0.999,3.956,2.705
"2031-05",5.5,0.4,1.188,0.93,3.234,5.754,2.836
"2031-06",5.077,0.607,1.084,1.06,3.626,7.325,2.893
"2031-07",4.856,0.397,0.548,0.871,2.361,9.483,2.614
"2031-08",6.235,0.088,0.248,0.185,2.657,7.194,2.675
"2031-09",6.046,0.341,0.466,0.681,1.774,4.37,2.575
"2031-10",6.777,0.499,0.244,0.93,1.331,7.999,2.66
"2031-11",6.05,1.918,0.775,0.745,0.953,6.371,2.812
"2031-12",4.893,3.693,1.738,1.188,1.048,7.824,3.192
"2032-01",11.481,8.109,3.039,2.233,1.695,5.003,5.984
"2032-02",8.15,9.529,3.339,1.464,2.302,7.592,5.731
"2032-03",9.329,3.743,1.122,3.737,0.919,4.524,4.217
"2032-04",8.127,3.025,0.416,0.621,0.969,6.459,3.412
"2032-05",6.278,1.169,0.74,4.603,1.535,5.162,3.119
"2032-06",6.659,0.171,0.253,0.592,2.058,7.208,2.628
"2032-07",7.959,0.223,0.395,0.755,3.151,10.025,3.345
"2032-08",7.476,0.189,1.218,1.431,2.467,6.904,3.254
"2032-09",7.27,0.501,0.279,0.67,1.943,7.815,2.882
"2032-10",8.654,1.872,0.852,2.486,1.36,4.616,3.527
"2032-11",7.31,1.522,0.768,1.601,2.272,9.148,3.284
"2032-12",7.097,5.462,2.014,1.288,1.006,4.436,4.1
"2033-01",9.225,10.355,2.596,2.177,1.275,4.159,5.571
"2033-02",11.814,5.104,2.074,2.406,1.979,6.69,5.581
"2033-03",9.879,6.419,1.229,2.216,0.888,4.441,4.739
"2033-04",5.319,2.844,0.84,2.54,2.118,8.757,3.023
"2033-05",6.307,1.922,1.513,2.998,2.368,7.666,3.397
"2033-06",7.265,0.182,0.37,2.633,2.822,6.077,3.205
"2033-07",6.609,0.111,0.434,0.805,2.14,5.243,2.787
"2033-08",6.377,0.233,0.089,0.224,2.463,9.258,2.653
"2033-09",6.023,0.344,0.1,0.719,3.593,8.914,2.696
"2033-10",6.109,0.285,0.078,0.895,1.076,5.782,2.385
"2033-11",4.685,0.962,0.539,0.954,1.304,8.415,2.322
"2033-12",6.868,3.147,0.932,2.087,2.135,8.368,3.537
"2034-01",10.886,5.487,0.939,3.082,1.348,5.873,5.224
"2034-02",7.494,3.71,0.306,3.041,0.619,8.549,3.694
"2034-03",10.32,4.428,1.546,1.486,1.111,8.313,4.682
"2034-04",5.427,2.437,0.453,3.476,1.268,8.461,2.985
"2034-05",4.581,1.059,0.571,1.25,1.885,5.039,2.295
"2034-06",6.823,0.334,1.105,0.669,3.544,8.045,3.266
"2034-07",9.064,0.52,0.708,0.806,3.15,6.938,3.609
"2034-08",7.092,0.284,0.364,1.192,3.237,7.089,3.01
"2034-09",7.948,0.492,0.385,0.283,2.099,5.415,3.017
"2034-10",10.392,3.226,1.265,1.277,1.104,4.977,4.153
"2034-11",5.287,2.696,2.845,3.278,2.367,4.586,3.71
"2034-12",7.658,3.768,1.988,3.301,2.749,5.338,4.311
"2035-01",8.658,4.41,1.698,3.747,1.859,9.158,4.552
"2035-02",8.792,6.182,2.945,2.38,1.557,8.89,5.043
"2035-03",9.921,9.226,2.685,3.032,1.826,5.696,5.874
"2035-04",6.055,2.991,0.371,3.746,1.373,6.367,3.156
"2035-05",6.5,0.633,0.797,2.802,2.136,4.528,3.024
"2035-06",6.724,0.719,1.543,2.641,3.31,7.476,3.413
"2035-07",7.653,0.1,0.493,0.554,3.324,7.846,3.187
"2035-08",8.227,0.129,0.185,0.312,1.954,7.684,3.117
"2035-09",7.287,0.333,0.164,1.663,1.03,6.352,2.747
"2035-10",6.813,0.759,0.766,2.565,1.841,7.456,3.078
"2035-11",7.367,1.492,1.34,3.875,1.823,4.432,3.549
"2035-12",10.531,4.859,2.293,2.924,1.989,4.134,5.16
"2036-01",7.563,7.02,2.18,1.6,1.8,4.955,4.812
"2036-02",7.989,6.781,2.171,1.281,1.452,6.743,4.723
"2036-03",8.705,3.432,1.085,1.575,0.777,5.215,3.952
"2036-04",3.898,4.487,1.527,0.596,1.445,5.389,2.889
"2036-05",5.092,1.015,1.68,0.964,2.134,9.524,2.824
"2036-06",4.95,0.179,0.518,1.342,2.526,6.228,2.372
"2036-07",3.143,0.104,0.887,1.692,3.947,7.707,2.349
"2036-08",4.783,0.143,0.073,0.485,1.942,7.911,2.168
"2036-09",6.219,0.249,0.81,0.337,2.47,8.189,2.79
"2036-10",4.233,0.441,0.224,0.63,0.967,6.634,1.907
"2036-11",5.132,1.548,1.318,2.498,1.797,6.07,2.875
"2036-12",10.247,4.282,1.589,1.925,1.207,6.868,4.652
"2037-01",7.801,4.406,0.84,2.574,0.792,4.302,4.002
"2037-02",7.501,4.535,1.756,1.968,1.325,5.463,4.185
"2037-03",10.297,6.28,0.931,1.363,0.877,6.84,4.583
