#Dataset: MOHC-HadGEM2-ES_r1i1p1_CLMcom-CCLM5-0-2_v1
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-16
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2036-04",0.644,2.136,3.191,0.521,11.08,4.523,5.08,4.173
"2036-05",0.374,3.424,4.198,2.263,9.443,2.899,3.177,3.872
"2036-06",0.398,5.146,4.738,6.026,9.067,0.483,4.299,3.946
"2036-07",1.129,6.144,4.276,6.742,4.561,0.133,7.064,3.236
"2036-08",0.881,5.949,3.556,4.173,4.611,0.004,8.465,2.822
"2036-09",0.962,3.935,4.642,3.83,5.522,0.169,7.096,3.325
"2036-10",0.618,1.374,1.529,1.191,4.646,0.28,11.011,2.164
"2036-11",0.292,0.58,1.421,0.077,7.135,2.479,6.048,3.15
"2036-12",0.403,0.789,2.669,0.323,10.9,3.176,0.565,3.935
"2037-01",0.22,1.365,2.248,0.915,12.988,7.942,2.065,4.82
"2037-02",0.311,0.963,1.64,0.102,12.263,13.84,1.305,4.23
"2037-03",0.575,1.56,2.95,0.689,9.857,9.917,0.207,3.991
"2037-04",0.61,2.358,4.366,1.044,9.213,4.947,0.433,3.989
"2037-05",0.433,2.04,4.096,2.089,9.991,1.446,3.725,4.475
"2037-06",0.724,5.127,4.952,5.014,7.473,0.269,3.842,4.252
"2037-07",0.833,6.174,3.571,5.81,4.947,0.024,5.957,3.166
"2037-08",0.839,5.333,4.428,6.253,4.232,0.033,7.239,3.484
"2037-09",1.369,3.425,2.514,4.097,4.351,0.033,7.981,2.586
"2037-10",0.412,1.932,1.98,1.172,4.492,0.018,4.997,2.287
"2037-11",0.328,0.907,1.865,0.128,7.365,3.056,2.698,3.715
"2037-12",0.245,1.278,2.222,0.181,12.658,2.682,2.701,3.723
"2038-01",0.16,1.063,1.221,0.453,12.318,12.045,2.033,3.899
"2038-02",0.149,1.557,1.581,0.729,9.845,14.401,1.448,4.192
"2038-03",0.437,1.043,3.27,0.46,12.132,6.212,0.965,4.272
"2038-04",0.896,2.052,3.625,0.319,11.317,2.809,0.311,4.399
"2038-05",1.2,3.998,3.681,3.147,7.151,0.545,0.438,3.148
"2038-06",1.026,6.089,5.63,4.161,5.974,0.188,2.034,3.582
"2038-07",1.979,7.169,6.054,7.201,3.985,0.143,5.665,3.388
"2038-08",0.781,4.634,3.667,4.414,5.232,0.384,6.951,3.434
"2038-09",0.384,3.261,4.132,5.328,7.22,0.484,6.223,3.673
"2038-10",0.668,1.74,2.236,2.318,6.483,0.424,6.459,2.647
"2038-11",0.639,1.02,2.18,0.484,7.236,0.483,2.735,2.735
"2038-12",0.231,0.387,1.853,0.015,11.935,3.561,0.223,4.153
"2039-01",0.243,0.287,1.764,0.039,10.86,8.499,1.46,3.26
"2039-02",0.197,0.314,1.096,0.099,11.54,11.193,0.303,3.823
"2039-03",0.954,1.616,3.398,0.724,10.649,8.154,0.562,3.826
"2039-04",0.848,2.391,2.885,0.824,11.461,3.246,4.645,4.128
"2039-05",0.798,3.563,3.903,2.526,10.097,1.45,2.702,4.142
"2039-06",0.725,6.269,5.744,3.651,5.929,0.196,3.285,3.789
"2039-07",1.495,5.325,4.136,5.944,4.025,0.111,4.084,3.319
"2039-08",1.76,4.372,3.717,4.869,5.005,0.059,8.319,3.469
"2039-09",0.506,3.761,3.733,6.776,6.596,0.227,5.93,3.555
"2039-10",0.574,1.044,2.8,2.129,6.774,1.561,8.1,3.142
"2039-11",0.126,0.6,1.56,1.262,7.449,1.199,3.502,2.95
"2039-12",0.269,0.258,2.058,0.06,8.272,1.51,1.3,3.042
"2040-01",0.184,0.249,1.987,0.033,11.474,8.678,1.695,3.376
"2040-02",0.449,0.412,3.146,0.157,9.469,9.618,0.103,4.035
"2040-03",0.379,1.455,2.748,0.296,10.902,9.788,3.552,3.989
"2040-04",0.955,2.722,3.631,1.523,11.103,4.398,1.503,4.781
"2040-05",0.673,3.886,2.266,1.93,7.555,0.739,1.825,3.31
"2040-06",0.768,4.823,6.16,3.619,5.452,0.105,2.109,3.414
"2040-07",1.783,5.807,5.418,7.531,5.746,0.261,6.522,3.867
"2040-08",1.396,4.5,2.801,4.393,5.474,1.101,7.414,3.213
"2040-09",0.875,3.263,2.603,4.818,6.012,0.067,2.5,2.881
"2040-10",0.453,1.466,1.697,3.146,6.298,0.229,8.86,2.982
"2040-11",0.411,0.7,1.605,0.258,9.433,3.072,7.803,3.154
"2040-12",0.091,1.531,1.612,1.139,13.659,4.311,9.402,4.138
"2041-01",0.146,0.538,1.509,0.122,13.872,12.811,6.153,4.129
"2041-02",0.267,1.212,1.297,0.474,10.579,11.197,2.679,3.596
"2041-03",0.999,2.101,3.736,1.208,8.366,12.518,1.173,3.982
"2041-04",0.957,2.197,2.957,1.235,9.775,5.992,4.492,4.035
"2041-05",0.665,4.012,3.948,3.887,9.402,2.252,0.813,3.723
"2041-06",1.143,4.73,4.68,3.699,6.627,0.474,5.19,3.365
"2041-07",2.214,6.485,4.658,6.277,6.651,0.228,6.399,3.697
"2041-08",1.23,4.949,2.883,6.771,4.567,0.026,7.249,3.027
"2041-09",0.662,4.153,4.391,4.744,5.005,0.264,5.52,3.064
"2041-10",0.344,1.538,1.863,2.57,5.427,0.336,11.452,2.636
"2041-11",0.265,1.934,1.799,0.62,9.13,1.715,4.36,3.635
"2041-12",0.232,1.023,1.881,0.287,11.528,10.128,0.838,4.516
"2042-01",0.233,1.676,1.526,0.393,12.708,11.507,1.778,4.463
"2042-02",0.414,0.971,2.592,0.482,11.385,5.553,0.077,4.384
"2042-03",0.633,1.343,3.668,0.213,10.805,4.231,1.2,4.232
"2042-04",0.772,1.859,3.253,0.704,11.429,2.453,3.98,4.324
"2042-05",0.625,3.272,3.555,2.619,8.441,0.674,4.233,3.423
"2042-06",0.87,4.442,4.603,4.172,3.948,0.58,4.005,3.241
"2042-07",1.572,7.581,4.776,5.394,4.068,0.119,9.149,3.44
"2042-08",0.877,5.015,3.876,5.786,3.622,0.023,8.65,2.868
"2042-09",0.743,3.782,2.059,4.521,4.546,0.112,5.497,2.833
"2042-10",0.416,1.646,1.31,0.693,4.038,0.083,6.9,2.221
"2042-11",0.485,0.698,2.418,0.39,6.236,0.356,5.815,2.524
"2042-12",0.339,0.697,2.227,0.083,11.744,3.235,0.439,4.528
"2043-01",0.338,1.707,2.104,0.264,11.42,8.45,2.605,4.337
"2043-02",0.16,1.538,2.139,0.533,9.842,8.153,0.334,3.422
"2043-03",0.474,1.397,3.279,0.52,7.76,2.022,1.115,3.273
"2043-04",0.58,2.006,3.039,0.717,11.586,2.679,0.956,4.59
"2043-05",0.571,3.366,2.718,1.592,9.446,1.057,1.923,3.868
"2043-06",0.844,5.424,6.153,3.621,8.612,1.057,5.873,4.363
"2043-07",0.796,6.061,4.414,5.887,5.651,0.619,8.237,3.804
"2043-08",0.638,5.114,4.169,6.886,4.928,0.096,7.869,3.159
"2043-09",0.323,3.644,2.637,5.969,4.67,0.034,6.114,2.676
"2043-10",0.256,1.949,1.81,1.107,7.091,0.357,2.239,2.707
"2043-11",0.196,0.741,2.12,0.241,6.366,2.198,3.425,3.138
"2043-12",0.26,0.995,1.289,0.295,7.722,1.033,0.043,3.39
"2044-01",0.181,1.212,1.749,0.251,13.609,5.756,0.439,4.653
"2044-02",0.225,0.899,2.013,0.926,12.238,10.102,0.046,5.069
"2044-03",0.86,2.757,3.207,0.193,10.488,4.067,2.325,4.089
"2044-04",0.78,1.531,3.54,0.344,11.813,4.504,2.708,4.256
"2044-05",0.901,2.874,2.904,2.802,9.78,3.927,1.306,4.513
"2044-06",1.029,4.604,4.635,4.353,5.514,0.868,0.474,3.203
"2044-07",0.702,6.319,6.532,5.255,4.85,0.098,5.744,3.298
"2044-08",0.895,6.93,4.067,7.808,4.789,0.248,5.404,3.672
"2044-09",0.53,3.304,3.542,3.869,5.177,0.436,7.557,2.965
"2044-10",0.256,1.758,1.699,2.181,6.251,1.166,9.133,3.064
"2044-11",0.173,0.706,1.523,0.538,10.134,2.603,6.985,3.629
"2044-12",0.151,1.723,1.223,0.82,10.641,1.61,2.802,3.5
"2045-01",0.147,0.497,1.032,0.417,12.645,11.412,0.062,4.939
"2045-02",0.395,1.31,1.712,0.992,13.255,16.022,0.03,5.143
"2045-03",0.527,2.426,2.578,1.396,12.993,7.976,0.026,4.413
"2045-04",0.882,2.418,2.856,0.937,9.142,2.708,4.812,3.953
"2045-05",0.911,1.834,5.07,1.356,7.697,0.556,3.715,3.601
"2045-06",1.132,5.016,4.88,4.63,3.112,0.012,1.547,3.107
"2045-07",1.87,7.524,5.239,6.124,4.641,0.048,8.145,3.575
"2045-08",0.957,5.818,4.56,4.814,4.242,0.018,6.816,2.983
"2045-09",0.875,3.375,4.306,4.338,6.003,0.008,7.048,2.911
"2045-10",0.511,1.799,1.669,1.208,3.593,0.023,5.255,2.087
"2045-11",0.283,0.96,1.718,0.787,7.28,1.019,9.418,2.865
"2045-12",0.247,1.314,1.924,0.626,9.114,2.21,2.314,3.286
"2046-01",0.141,1.527,1.137,1.001,13.588,5.24,0.243,4.264
"2046-02",0.266,1.87,1.481,0.346,12.929,9.252,0.047,4.698
"2046-03",0.49,1.845,2.465,0.433,9.765,8.4,0.462,3.647
"2046-04",0.654,1.456,3.599,1.202,10.228,3.489,2.153,4.209
"2046-05",0.46,2.406,4.96,2.196,8.316,1.518,4.775,4.121
"2046-06",0.702,5.392,4.009,4.343,5.59,0.453,2.031,3.301
"2046-07",1.233,5.833,4.969,8.762,4.217,0.111,6.929,3.356
"2046-08",0.679,5.871,4.284,6.227,4.164,0.023,8.596,3.35
"2046-09",0.575,3.63,3.045,4.348,4.584,0.056,7.23,2.555
"2046-10",0.219,1.682,1.794,2.541,4.763,0.03,6.351,2.039
"2046-11",0.263,0.994,1.774,0.38,6.411,0.379,8.569,2.527
"2046-12",0.18,0.796,2.13,0.661,9.028,0.499,2.771,2.847
"2047-01",0.227,1.667,1.612,0.559,15.213,6.923,2.433,4.458
"2047-02",0.257,1.13,1.571,0.292,8.597,7.421,0.269,3.003
"2047-03",0.758,2.391,3.551,0.708,10.853,7.526,0.762,4.499
"2047-04",0.883,1.946,2.703,0.181,12.58,4.523,0.619,4.139
"2047-05",0.75,2.829,4.789,1.31,8.448,3.432,1.668,3.901
"2047-06",0.536,5.261,4.849,5.649,5.175,0.102,4.325,3.445
"2047-07",1.148,5.34,6.18,8.17,4.86,0.261,6.652,3.872
"2047-08",1.501,6.612,3.416,6.014,4.183,0.049,7.943,3.321
"2047-09",0.515,3.116,2.483,3.425,4.682,0.136,5.28,2.743
"2047-10",0.218,1.477,1.663,0.713,5.265,0.051,7.565,2.254
"2047-11",0.397,0.775,1.869,0.501,6.782,0.53,3.498,2.451
"2047-12",0.266,1.02,1.7,0.159,10.474,3.773,0.617,3.546
"2048-01",0.385,0.542,2.121,0.08,11.746,13.314,0.006,4.094
"2048-02",0.275,0.66,2.152,1.045,12.217,10.858,0.029,4.58
"2048-03",0.433,1.626,2.801,0.751,11.285,9.386,0.406,4.766
"2048-04",0.651,2.43,2.917,1.35,13.725,3.231,2.621,4.878
"2048-05",0.524,3.613,2.29,2.392,8.482,1.384,2.769,3.853
"2048-06",0.654,4.359,5.858,3.691,5.087,0.076,2.54,3.014
"2048-07",0.659,5.921,4.842,4.291,4.868,0.003,4.358,2.956
"2048-08",0.639,5.387,3.295,4.988,3.658,0,7.291,2.616
"2048-09",0.408,3.139,3.282,3.986,4.405,0.077,4.875,2.754
"2048-10",0.391,2.639,2.387,3.081,4.089,0.062,6.21,2.548
"2048-11",0.355,0.682,2.358,0.403,5.732,0.189,3.323,2.828
"2048-12",0.334,1.683,2.228,0.076,9.031,1.741,1.906,3.04
"2049-01",0.186,1.326,1.347,0.414,12.72,11.631,2.588,4.151
"2049-02",0.369,1.071,2.376,0.614,10.643,6.752,0.111,3.743
"2049-03",0.383,1.303,2.527,0.329,12.101,4.204,0.45,4.14
"2049-04",0.318,1.615,3.544,0.715,11.176,1.705,1.805,4.024
"2049-05",0.848,3.886,3.515,2.286,9.38,1.759,0.982,4.459
"2049-06",1.106,4.567,4.602,4.802,6.056,0.454,2.278,3.165
"2049-07",1.443,6.007,5.068,9.548,5.178,0.12,5.21,3.604
"2049-08",1.705,6.319,4.433,6.954,4.972,0.073,10.184,3.667
"2049-09",0.687,3.167,2.99,3.107,5.019,0.027,6.683,2.689
"2049-10",0.576,1.607,1.925,1.772,6.601,0.938,11.504,3.053
"2049-11",0.4,1.075,2.235,0.132,8.681,0.498,1.103,3.196
"2049-12",0.337,0.929,1.273,0.334,11.016,2.782,0.693,3.415
"2050-01",0.141,0.696,1.539,0.16,12.844,11.346,0.027,4.501
"2050-02",0.26,1.058,2.121,0.344,10.797,7.571,0.101,3.642
"2050-03",0.385,1.668,2.871,0.97,12.056,8.189,1.448,4.461
"2050-04",0.844,1.808,3.688,0.551,11.787,4.247,3.664,4.347
"2050-05",0.411,3.1,2.098,4.144,6.104,0.062,1.872,3.011
"2050-06",0.696,4.062,4.807,4.783,5.187,0.053,2.19,3.214
"2050-07",1.807,4.524,5.692,7.546,5.012,0.171,7.422,3.696
"2050-08",0.926,4.64,3.916,5.824,4.099,0.342,8.346,3.128
"2050-09",0.678,3.074,2.974,3.368,4.406,0.299,7.397,2.624
"2050-10",0.23,1.587,2.701,2.416,5.236,0.624,5.736,2.808
"2050-11",0.292,0.76,1.585,0.436,8.212,0.995,3.81,3.251
"2050-12",0.311,0.306,2.314,0.171,10.467,4.839,2.762,3.65
"2051-01",0.311,0.777,1.73,0.094,9.49,9.558,1.616,3.023
"2051-02",0.3,1.014,1.928,0.251,14.237,11.228,0.245,4.391
"2051-03",0.537,1.692,3.411,0.519,10.587,9.677,0.351,4.369
"2051-04",0.641,2.233,2.787,1.139,10.754,9.703,0.815,3.941
"2051-05",0.766,3.057,3.141,2.685,6.873,0.552,1.078,2.972
"2051-06",0.59,5.127,3.199,6.687,4.277,0.062,0.924,2.953
"2051-07",1.171,6.081,4.541,7.654,4.859,0.262,8.021,3.768
"2051-08",1.171,5.219,3.485,6.231,4.572,0.399,9.289,3.189
"2051-09",0.742,3.367,3.007,6.104,4.974,0.107,6.418,3.51
"2051-10",0.239,1.654,1.962,1.39,6.248,0.387,6.011,2.659
"2051-11",0.482,0.406,2.767,0.222,7.932,1.101,10.493,3.46
"2051-12",0.174,2.112,1.834,0.32,11.599,2.613,0.434,4.152
"2052-01",0.255,0.679,2.252,0.135,11.953,6.527,0.465,4.169
"2052-02",0.46,0.717,2.085,0.127,9.63,12.763,0.207,3.636
"2052-03",0.626,1.678,2.83,0.48,10.341,7.632,1.91,3.755
"2052-04",0.759,2.598,2.868,1.609,9.644,4.09,0.254,3.763
"2052-05",0.988,2.769,3.797,1.455,11.783,7.137,1.088,4.918
"2052-06",0.972,4.783,6.071,4.095,6.019,1.69,2.473,4.096
"2052-07",0.978,7.625,5.242,6.417,5.494,0.238,7.55,3.918
"2052-08",1.311,5.114,3.695,6.468,5.394,0.03,6.637,3.265
"2052-09",0.65,3.382,3.15,6.462,7.066,0.583,7.549,3.52
"2052-10",0.336,1.989,1.037,2.983,5.638,0.078,8.814,2.605
"2052-11",0.262,0.67,0.918,0.317,8.824,1.271,6.238,2.815
"2052-12",0.245,0.845,1.912,0.83,11.528,5.409,4.082,3.946
"2053-01",0.14,0.475,2.252,0.344,11.349,7.141,2.905,3.747
"2053-02",0.267,0.377,1.639,0.147,12.036,10.826,2.919,4.095
"2053-03",0.437,1.993,2.734,1.082,9.801,16.025,3.435,4.2
"2053-04",0.495,1.498,2.836,1.55,13.552,4.058,0.68,5.132
"2053-05",0.513,3.72,3.126,2.53,7.996,3.039,0.803,3.994
"2053-06",0.974,4.76,4.694,4.863,5.862,2.263,1.557,3.24
"2053-07",0.555,5.57,3.862,5.563,4.783,0.26,8.556,3.391
"2053-08",1.247,3.836,5.001,6.614,3.938,0.046,7.727,3.14
"2053-09",0.793,3.012,2.277,5.096,5.125,0.147,5.315,3.355
"2053-10",0.421,1.708,1.888,2.693,5.079,0.129,20.188,2.273
"2053-11",0.212,0.911,1.315,0.676,8.438,2.191,5.361,3.78
"2053-12",0.22,1.453,1.577,0.05,9.455,1.783,1.035,3.4
"2054-01",0.225,0.424,1.564,0.157,11.612,7.348,3.17,3.592
"2054-02",0.324,0.773,1.95,0.181,11.783,12.622,1.044,4.451
"2054-03",0.565,2.176,2.895,1.217,12.971,13.494,1.418,4.817
"2054-04",0.598,2.079,2.353,1.182,10.378,5.837,0.081,3.466
"2054-05",0.4,2.342,3.352,2.619,8.958,3.469,0.98,3.783
"2054-06",1.56,5.289,4.997,5.353,5.438,0.2,1.759,3.184
"2054-07",1.567,6.739,5.973,6.145,4.598,0.026,5.021,3.489
"2054-08",1.884,4.926,3.566,7.623,4.565,0.057,5.889,3.23
"2054-09",0.789,3.891,3.095,4.154,4.823,0.068,6.085,2.8
"2054-10",0.329,1.4,1.034,1.745,4.929,0.123,7.224,2.488
"2054-11",0.275,0.839,1.87,0.891,6.785,0.21,1.673,2.647
"2054-12",0.217,1.414,2.167,0.057,12.064,1.082,0.028,3.937
"2055-01",0.211,1.414,1.383,0.085,10.888,7.615,1.891,3.761
"2055-02",0.367,2.056,2.342,0.425,10.272,8.586,0.5,3.808
"2055-03",0.689,1.001,2.809,0.267,10.239,8.88,1.275,4.03
"2055-04",0.489,1.841,3.315,0.856,10.05,2.818,0.455,4.007
"2055-05",0.599,2.681,3.149,2.534,6.269,1.516,0.475,3.906
