#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_OURANOS-CRCM5_v1
#Variable: tas
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"2024-12",-15.455,-16.765,-0.367,-2.147,1.335,14.165,23.42,-0.2
"2025-01",-19.201,-19.321,0.882,1.01,1.667,14.124,22.7,-2.241
"2025-02",-17.538,-18.77,3.144,-0.379,-0.282,14.845,22.026,-1.986
"2025-03",-11.51,-19.954,4.183,4.276,2.339,16.455,22.793,0.313
"2025-04",-3.244,-8.928,5.635,9.79,6.632,17.982,23.735,4.408
"2025-05",2.622,-0.934,10.828,17.413,11.462,20.38,24.518,8.106
"2025-06",8.885,4.217,15.789,20.876,15.34,23.823,25.873,12.186
"2025-07",14.27,11.216,18.791,22.011,19.378,23.744,26.508,15.853
"2025-08",11.879,11.838,18.266,23.503,20.561,24.63,26.983,16.178
"2025-09",7.151,7.306,14.512,18.671,16.96,23.744,27.006,13.486
"2025-10",-1.335,0.003,9.1,11.973,12.334,20.73,25.888,8.849
"2025-11",-5.778,-6.939,4.075,4.204,7.457,16.76,24.309,4.909
"2025-12",-13.523,-16.212,-1.06,-1.483,2.981,13.355,22.953,0.494
"2026-01",-12.572,-21.977,-0.527,-1.748,0.58,13.423,22.506,-0.587
"2026-02",-14.231,-25.629,0.999,0.211,-0.742,14.986,22.287,-1.304
"2026-03",-11.399,-16.708,2.154,3.733,3.926,15.972,23.139,0.584
"2026-04",-5.038,-6.413,5.409,10.648,7.625,18.875,24.229,4.274
"2026-05",1.574,-2.332,9.042,14.525,11.033,20.901,25.1,7.735
"2026-06",9.224,3.985,16.333,19.772,14.928,23.265,25.97,12.281
"2026-07",13.539,10.615,20.387,23.714,19.507,24.473,26.947,15.94
"2026-08",13.42,10.646,18.635,21.079,19.897,24.696,27.104,16.197
"2026-09",6.228,7.401,14.169,19.37,17.876,23.513,27.039,13.434
"2026-10",-0.955,0.95,6.871,12.216,13.829,21.109,26.218,9.052
"2026-11",-8.919,-6.281,2.666,3.855,7.168,17.462,25.162,4.241
"2026-12",-15.266,-15.494,0.438,-1.625,2.252,13.904,24.173,0.271
"2027-01",-14.994,-19.47,-2.971,-6.362,-1.008,12.751,22.627,-1.154
"2027-02",-14.256,-20.68,-1.573,-1.819,0.833,14.828,23.353,-1.032
"2027-03",-9.898,-17.532,2.701,3.14,1.112,16.031,23.243,0.709
"2027-04",-5.569,-7.917,5.944,10.581,6.249,17.95,23.923,3.775
"2027-05",2.473,-2.908,11.997,15.918,10.023,21.327,24.954,8.088
"2027-06",10.125,4.803,16.393,19.947,14.151,22.889,25.832,12.426
"2027-07",13.777,10.634,19.833,22.913,18.599,24.732,26.687,16.001
"2027-08",12.951,11.429,19.468,23.016,20.634,24.58,26.975,16.515
"2027-09",8.658,6.703,15.628,18.413,16.764,24.139,27.398,14.007
"2027-10",1.383,0.67,10.785,11.5,11.881,20.786,26.114,9.623
"2027-11",-8.742,-4.567,3.966,5.946,8.008,17.545,24.821,4.656
"2027-12",-10.274,-11.874,-0.938,-1.4,3.051,14.575,23.689,1.619
"2028-01",-17.33,-18.548,-0.976,-1.68,0.361,13.745,23.037,-1.369
"2028-02",-16.362,-22.749,2.354,1.198,-0.296,14.413,22.328,-2.275
"2028-03",-12.536,-17.596,2.565,6.697,4.616,16.282,22.788,0.1
"2028-04",-6.36,-6.241,4.533,11.596,9.143,18.646,23.938,4.042
"2028-05",1.512,-2.037,8.951,17.706,12.923,21.26,25.378,7.975
"2028-06",7.131,3.754,14.768,22.616,16.364,23.545,26.393,11.872
"2028-07",13.216,9.167,19.477,22.65,19.213,24.926,26.63,15.476
"2028-08",12.653,11.339,19.224,22.623,20.354,24.837,27.082,16.352
"2028-09",7.047,6.563,16.198,17.904,17.157,22.931,26.999,13.325
"2028-10",1.211,-0.674,11.4,10.565,11.455,21.094,26.394,9.246
"2028-11",-5.894,-6.649,3.151,1.1,6.171,16.71,25.345,5.115
"2028-12",-14.163,-13.962,0.363,0.504,2.652,15.314,23.329,0.746
"2029-01",-15.429,-17.372,-1.455,-3.667,1.525,13.647,22.7,-0.675
"2029-02",-17.811,-21.188,-0.335,-3.146,0.56,14.57,23.007,-2.041
"2029-03",-9.988,-20.254,3.933,4.41,1.996,15.684,22.759,-0.064
"2029-04",-3.222,-9.605,6.389,7.869,5.092,18.62,24.115,3.887
"2029-05",3.453,-1.15,9.529,17.106,10.597,20.946,25.318,8.209
"2029-06",9.455,5.366,14.76,21.781,14.578,23.611,26.2,12.366
"2029-07",14.064,11.716,19.217,22.931,19.087,24.031,26.659,15.872
"2029-08",12.603,12.394,19.613,25.373,20.791,24.46,27.221,16.473
"2029-09",7.602,8.549,15.755,20.162,17.113,23.708,27.143,13.85
"2029-10",0.852,0.7,8.16,10.575,11.991,21.318,26.402,9.471
"2029-11",-5.47,-5.203,6.128,7.571,7.237,17.767,24.721,5.262
"2029-12",-12.294,-11.856,1.096,-0.68,3.245,15.321,23.808,1.474
"2030-01",-17.826,-19.133,-1.081,-0.573,3.508,13.636,23.441,-1.709
"2030-02",-14.319,-20.741,1.174,2.202,1.98,14.899,22.311,-1.646
"2030-03",-13.666,-15.476,1.599,4.303,3.742,15.414,23.344,-0.046
"2030-04",-5.334,-10.553,6.594,12.114,6.95,18.589,23.852,3.61
"2030-05",2.02,-3.26,10.325,15.447,10.659,20.736,25.061,7.776
"2030-06",8.576,3.329,15.321,20.575,15.212,23.374,25.985,11.914
"2030-07",12.165,10.284,18.809,24.258,19.093,24.64,26.95,15.34
"2030-08",12.329,11.075,19.682,23.909,20.821,25.193,27.401,16.261
"2030-09",6.788,8.199,15.724,20.08,17.433,23.776,27.365,13.841
"2030-10",1.568,2.448,8.48,12.716,12.05,20.563,26.147,9.572
