#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-ANT
#Experiment: rcp45
#Model: ICHEC-EC-EARTH_r3i1p1_DMI-HIRHAM5_v1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","EAN","WAN","full_domain"
"2034-07",-36.757,-25.462,-25.39
"2034-08",-38.852,-24.272,-26.944
"2034-09",-37.212,-23.711,-25.255
"2034-10",-33.787,-20.982,-22.322
"2034-11",-26.171,-11.95,-15.84
"2034-12",-18.325,-8.736,-10.613
"2035-01",-18.477,-6.598,-9.725
"2035-02",-21.676,-8.192,-11.396
"2035-03",-26.354,-10.816,-14.519
"2035-04",-32.283,-13.382,-18.628
"2035-05",-34.414,-16.049,-20.843
"2035-06",-35.437,-19.498,-22.485
"2035-07",-39.042,-20.292,-25.944
"2035-08",-35.274,-19.977,-23.524
"2035-09",-39.516,-20.109,-25.541
"2035-10",-32.243,-15.626,-20.238
"2035-11",-24.023,-12.403,-14.69
"2035-12",-17.663,-5.953,-9.692
"2036-01",-18.104,-6.257,-9.271
"2036-02",-21.72,-7.717,-11.125
"2036-03",-27.802,-10.514,-15.077
"2036-04",-30.891,-11.299,-17.586
"2036-05",-35.021,-16.453,-21.46
"2036-06",-34.299,-15.737,-21.868
"2036-07",-37.391,-19.797,-24.487
"2036-08",-33.485,-22.098,-22.935
"2036-09",-36.55,-18.044,-23.932
"2036-10",-30.002,-14.258,-18.869
"2036-11",-24.384,-10.26,-14.51
"2036-12",-19.191,-6.747,-10.546
"2037-01",-18.454,-6.052,-9.46
"2037-02",-22.755,-7.854,-11.758
"2037-03",-28.535,-8.728,-15.005
"2037-04",-31.106,-13.218,-17.841
"2037-05",-32.394,-17.063,-20.163
"2037-06",-33.375,-18.785,-21.2
"2037-07",-36.034,-20.813,-23.928
"2037-08",-36.623,-20.125,-24.342
"2037-09",-38.527,-23.295,-26.117
"2037-10",-34.314,-18.37,-21.713
"2037-11",-23.117,-10.873,-14.022
"2037-12",-18.86,-6.835,-10.436
"2038-01",-16.646,-6.033,-8.491
"2038-02",-20.953,-7.498,-10.68
"2038-03",-26.755,-10.353,-14.351
"2038-04",-31.28,-12.911,-17.756
"2038-05",-33.61,-17.234,-20.553
"2038-06",-34.627,-20.619,-22.135
"2038-07",-34.389,-22.004,-23.569
"2038-08",-33.664,-27.317,-24.402
"2038-09",-39.038,-25.389,-26.444
"2038-10",-30.744,-16.746,-20.035
"2038-11",-22.691,-10.555,-13.748
"2038-12",-18.514,-5.639,-10.011
"2039-01",-17.33,-5.128,-8.524
"2039-02",-20.488,-7.635,-10.378
"2039-03",-26.377,-12.084,-14.585
"2039-04",-29.261,-14.412,-16.99
"2039-05",-33.068,-16.649,-20.145
"2039-06",-34.67,-22.294,-22.986
"2039-07",-37.766,-25.074,-25.291
"2039-08",-36.011,-25.016,-25.239
"2039-09",-35.922,-24.573,-24.849
"2039-10",-30.31,-19.046,-19.976
"2039-11",-23.33,-11.268,-14.182
"2039-12",-18.458,-8.134,-10.565
"2040-01",-15.49,-4.559,-7.628
"2040-02",-21.425,-7.144,-10.792
"2040-03",-26.969,-11.285,-14.661
