#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_historical_CNRM-ALADIN53_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-03-14
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2001-05",1.854,1.33,1.502,1.464,1.463
"2001-06",1.304,1.885,2.847,0.934,1.406
"2001-07",1.068,0.971,1.069,0.693,1.205
"2001-08",2.42,2.224,0.625,0.687,1.706
"2001-09",3.044,2.738,0.795,1.394,2.529
"2001-10",2.694,4.478,0.548,2.631,3.005
"2001-11",3.452,4.168,0.494,2.307,3.23
"2001-12",2.438,2.91,1.156,2.837,3.436
"2002-01",2.625,3.4,0.968,1.256,2.632
"2002-02",2.832,1.582,0.332,1.323,2.111
"2002-03",2.195,1.51,0.436,2.267,2.383
"2002-04",1.989,2.889,1.723,1.461,1.967
"2002-05",1.386,1.481,0.947,0.927,1.454
"2002-06",1.4,1.496,0.547,0.831,1.207
"2002-07",1.385,1.682,0.581,0.601,1.276
"2002-08",1.924,0.886,0.299,0.703,1.5
"2002-09",1.969,2.766,0.813,1.646,2.071
"2002-10",2.815,2.357,1.52,3.151,2.745
"2002-11",2.278,3.56,0.356,3.743,3.161
"2002-12",2.474,5.486,0.82,3.304,3.436
"2003-01",2.859,2.937,1.034,2.345,2.735
"2003-02",2.992,2.645,0.54,1.187,2.791
"2003-03",3.226,1.572,0.447,1.498,2.624
"2003-04",2.465,1.465,1.609,1.638,2.16
"2003-05",0.933,0.992,2.639,1.242,1.49
"2003-06",1.305,1.716,0.414,1.322,1.356
"2003-07",1.602,3.519,1.036,1.552,1.582
"2003-08",1.57,2.298,0.578,1.906,1.821
"2003-09",1.705,2.661,2.642,2.418,2.422
"2003-10",2.87,2.512,1.047,1.966,2.384
"2003-11",3.401,2.677,1.459,1.784,2.988
"2003-12",3.457,4.94,0.628,1.87,3.146
"2004-01",3.16,4.228,0.651,2.254,2.823
"2004-02",3.05,3.052,1.162,2.226,2.641
"2004-03",2.461,3.232,0.917,2.203,2.495
"2004-04",1.876,2.801,0.695,1.031,1.836
"2004-05",1.522,1.57,2.071,1.332,1.535
"2004-06",1.983,1.762,0.625,0.607,1.421
"2004-07",2.23,2.814,0.871,0.77,1.535
"2004-08",3.08,3.207,0.553,0.674,1.998
"2004-09",3.333,2.047,1.659,1.19,2.345
"2004-10",3.686,1.979,1.869,1.75,2.936
"2004-11",3.546,2.463,1.505,2.296,3.089
"2004-12",3.945,4.669,0.822,1.302,2.939
"2005-01",2.438,2.674,0.39,2.076,2.644
"2005-02",2.575,2.864,0.644,1.602,2.621
"2005-03",2.63,1.464,1.012,1.425,2.104
"2005-04",2.145,1.887,0.403,0.71,1.753
"2005-05",1.484,2.145,0.975,1.209,1.63
"2005-06",1.646,2.004,0.702,0.885,1.387
"2005-07",2.353,0.934,2.83,0.815,1.685
"2005-08",1.429,1.104,0.424,2.47,1.758
"2005-09",2.383,1.822,0.537,2.043,2.242
"2005-10",3.28,2.146,1.256,1.549,2.911
"2005-11",2.716,2.949,1.83,2.933,3.64
"2005-12",3.19,3.941,0.96,2.916,3.132
