#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_CLMcom-CCLM4-8-17_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"1978-05",0.702,0.018,12.72,6.894,0.395,4.302,1.658,2.479,2.481,0.344,3.031
"1978-06",0.359,0.227,16.109,1.571,0.632,2.75,1.747,2.731,3.384,1.213,2.368
"1978-07",0.246,1.036,14.272,0.421,1.254,0.915,2.195,2.322,0.888,2.14,2.311
"1978-08",0.164,0.97,13.657,1.369,1.044,1.278,1.322,1.093,1.096,1.258,2.243
"1978-09",0.972,0.599,8.952,3.378,0.548,1.691,1.323,2.099,1.163,0.432,1.692
"1978-10",1.709,0.236,10.634,4.337,1.63,2.041,0.822,2.178,2.003,0.174,2.252
"1978-11",2.476,1.165,10.453,8.796,2.247,11.832,0.857,4.848,2.754,1.008,3.489
"1978-12",2.228,0.459,3.069,14.055,0.629,7.488,1.421,6.174,9.361,0.647,3.509
"1979-01",1.382,0.398,0.068,13.959,0.062,1.29,1.105,5.453,8.215,0.239,3.141
"1979-02",1.948,0.037,0.32,11.788,0,0.21,1.103,3.726,8.321,0.014,2.688
"1979-03",1.214,0.024,2.011,7.562,0.063,3.045,1.392,7.774,8.828,0.06,3.166
"1979-04",1.194,0.134,7.366,12.558,0.107,8.478,2.531,4.253,5.025,0.007,3.783
"1979-05",0.156,0.142,11.999,10.062,1.054,6.719,1.621,4.165,2.956,0.432,2.96
"1979-06",0.275,0.666,16.942,5.504,0.619,1.608,1.578,2.368,1.398,1.256,2.648
"1979-07",0.438,1.104,14.978,1.653,0.754,2.121,1.677,2.323,1.709,1.329,2.422
"1979-08",0.212,1.189,10.776,2.673,1.595,1.327,0.579,1.385,0.69,1.823,1.813
"1979-09",0.574,2.504,7.994,3.554,0.734,1.531,1.546,1.17,0.606,3.05,1.961
"1979-10",0.922,0.705,13.262,9.68,1.392,4.283,1.413,1.753,0.964,0.009,2.343
"1979-11",2.124,1.147,15.586,5.755,1.314,10.384,0.75,3.7,3.919,1.835,2.983
"1979-12",2.019,0.196,1.262,12.376,0.341,3.01,0.452,7.135,8.806,0.427,3.014
"1980-01",2.651,0.432,0.085,19.319,0.211,2.216,0.71,6.816,9.425,0.438,3.458
"1980-02",1.483,0.044,0.647,12.535,0.008,1.093,1.11,4.748,8.108,0.015,2.996
"1980-03",1.167,0.008,3.616,6.554,0.029,1.774,1.235,8.315,5.373,0.026,3.209
"1980-04",1.124,0.029,12.139,8.827,0.044,4.13,0.69,1.777,2.712,0.141,2.762
"1980-05",0.866,0.011,13.084,7.994,0.324,5.543,0.876,1.606,1.673,0.033,3.338
"1980-06",0.521,0.221,13.888,3.081,0.716,1.788,2.261,3.094,1.388,0.343,2.807
"1980-07",0.151,0.901,14.451,0.453,1.869,0.777,0.775,1.965,1.98,1.413,1.949
"1980-08",0.356,2.216,8.773,0.414,0.906,0.381,1.491,1.631,2.796,1.966,1.749
"1980-09",0.422,0.55,10.06,1.467,0.799,1.751,1.833,2.02,3.092,0.528,2.206
"1980-10",1.512,0.268,10.966,4.702,0.694,6.146,0.308,1.627,1.69,0.017,2.157
"1980-11",2.926,1.821,9.998,13.123,1.031,15.85,0.329,1.739,1.665,1.477,3.115
"1980-12",2.345,0.697,2.8,12.273,2.372,10.361,0.417,6.143,6.003,1.663,3.524
"1981-01",1.622,0.275,0.061,13.115,0.214,4.481,1.987,6.497,6.09,0.346,3.433
"1981-02",1.175,0.102,1.013,5.58,0.031,3.347,2.708,9.812,12.571,0.235,3.453
"1981-03",1.126,0.016,0.412,6.763,0,2.749,0.985,7.475,11.218,0.028,3.408
"1981-04",0.778,0.126,11.763,7.467,0.263,12.569,2.918,5.181,3.603,0.186,3.727
"1981-05",0.861,0.062,14.857,5.757,0.329,7.129,1.667,3.541,3.839,0,3.187
"1981-06",0.226,0.031,17.08,4.514,0.706,2.767,0.951,1.636,0.614,0.115,2.703
"1981-07",0.249,0.366,15.929,4.355,0.653,1.607,1.936,1.992,1.167,0.495,2.321
"1981-08",0.21,1.055,11.358,2.758,1.076,1.036,1.941,2.449,1.499,0.926,2.128
"1981-09",0.534,0.99,5.813,3.983,1.325,0.842,1.242,1.594,1.456,2.02,1.663
"1981-10",0.889,0.248,11.285,8.514,1.785,3.711,1.755,2.373,0.883,0.149,2.474
"1981-11",2.56,0.415,16.36,10.88,1.508,5.979,1.35,3.409,1.956,0.429,2.494
"1981-12",2.067,0.327,2.408,15.811,0.78,14.803,0.743,4.063,4.188,0.331,3.183
"1982-01",2.192,0.312,0.12,14.279,0.235,0.646,1.165,7.021,11.342,0.338,3.561
"1982-02",1.744,0.05,0.218,9.196,0.001,2.735,2.022,5.472,5.532,0.017,2.505
"1982-03",1.186,0.412,2.994,8.109,0.282,10.332,1.391,5.498,5.291,0.439,3.23
"1982-04",1.789,0.138,6.83,4.264,4.008,13.636,2.264,6.478,4.89,0.824,3.397
"1982-05",1.066,0.003,12.288,4.84,0.588,17.647,1.533,4.208,4.404,0.066,3.503
"1982-06",0.562,0.474,17.916,2.256,0.864,5.206,1.803,2.201,1.571,0.896,2.715
"1982-07",0.278,1.201,15.487,1.178,1.115,2.131,1.979,1.578,1.248,2.143,2.392
"1982-08",0.262,2.054,10.651,0.643,1.927,1.827,1.344,1.458,0.465,2.576,1.926
"1982-09",0.519,1.899,10.345,2.581,1.778,1.291,1.292,1.619,1.464,0.969,1.902
"1982-10",2.455,0.268,8.512,5.948,0.553,3.981,0.443,0.749,0.364,0.128,2.32
"1982-11",2.869,1.054,11.667,5.17,0.949,10.357,0.568,3.633,2.884,0.714,2.816
"1982-12",1.968,0.327,1.103,12.039,0.641,3.965,0.405,5.567,6.068,0.698,2.868
"1983-01",1.754,0.254,0.055,12.375,0.162,0.898,0.884,5.682,9.122,0.117,3.057
"1983-02",1.26,0.223,0.201,9.048,0.005,0.591,1.336,3.288,5.497,0.088,2.412
"1983-03",0.779,0.552,1.77,6.722,0.147,4.513,1.805,7.742,6.116,1.299,3.231
"1983-04",0.885,0.464,7.466,5.969,0.25,6.363,1.582,5.801,4.535,0.764,3.304
"1983-05",1.566,0.054,13.863,15.503,1.125,8.627,2.175,2.627,1.831,0.136,3.546
"1983-06",0.466,0.98,17.198,1.217,1.52,2.011,2.189,2.027,2.722,1.099,2.717
"1983-07",0.053,0.687,11.566,2.925,0.679,0.764,1.104,0.876,0.721,1.238,2.16
"1983-08",0.265,0.256,9.424,1.503,0.605,0.804,2.477,2.506,2.535,0.63,2.144
"1983-09",0.542,0.66,8.636,3.358,1.604,2.77,1.59,1.907,0.773,1.723,1.846
"1983-10",1.427,0.349,9.642,12.623,2.352,4.505,0.46,1.322,1.361,0.413,2.22
"1983-11",2.554,0.483,18.364,11.983,0.89,11.026,0.996,3.058,2.166,0.208,3.238
"1983-12",2.051,0.765,2.295,9.826,2.261,9.686,0.345,6.254,7.386,0.984,3.289
"1984-01",2.312,0.222,0.944,13.124,0.016,0.589,1.139,5.423,8.834,0.065,2.821
"1984-02",1.453,0.078,0.717,10.164,0.011,0.336,2.217,4.565,8.511,0.09,3.133
"1984-03",1.467,0.03,4.121,11.796,0.237,4.555,2.203,6.034,7.329,0.02,3.345
"1984-04",0.9,0.092,13.215,10.939,1.034,7.47,1.579,4.88,5.351,0.245,3.441
"1984-05",0.287,0.011,13.28,8.226,0.357,9.409,1.086,1.598,1.164,0,3.088
"1984-06",0.245,0.073,25.051,2.379,0.191,4.096,1.147,0.916,0.656,0.083,2.707
"1984-07",0.121,0.227,13.183,1.228,0.906,0.458,1.961,1.233,0.82,0.164,2.225
"1984-08",0.159,1.863,11.189,1.079,0.754,0.887,1.546,1.313,1.424,1.869,1.985
"1984-09",1.088,0.346,9.87,1.054,0.751,1.672,1.825,1.313,1.116,0.358,2.179
"1984-10",1.022,0.421,17.237,4.717,2.588,3.377,0.988,1.832,1.105,1.166,2.261
"1984-11",2.278,0.801,10.75,7.211,1.936,8.733,0.712,4.524,3.955,0.512,3.255
"1984-12",2.603,1.187,4.659,14.897,0.076,2.165,0.66,4.797,7.883,0.192,3.14
"1985-01",2.112,0.015,0.189,10.758,0,0.139,0.982,5.531,8.507,0.008,2.672
"1985-02",1.62,0.181,0.552,14.408,0.012,1.542,0.85,4.239,7.868,0.37,2.79
"1985-03",1.136,0.129,3.602,8.926,0.018,1.603,2.614,5.687,7.97,0.232,3.545
"1985-04",1.069,0.023,9.477,8.845,0.471,6.548,1.15,4.927,4.758,0.043,3.583
"1985-05",1.059,0.002,8.533,12.247,1.005,7.049,1.588,1.796,3.795,0.056,2.948
"1985-06",0.482,0.558,22.542,3.073,0.383,2.33,1.482,1.506,0.722,0.129,2.5
"1985-07",0.19,0.958,16.01,1.545,1.346,0.878,0.984,1.837,0.833,1.266,1.876
"1985-08",0.389,0.242,12.191,0.801,1.508,1.334,1.535,3.662,3.315,0.596,2.112
"1985-09",0.502,0.221,12.547,1.781,0.377,0.982,0.957,0.447,0.425,0.357,2.168
"1985-10",0.787,0.258,14.406,4.015,0.85,2.464,1.612,1.641,1.66,0.004,2.23
"1985-11",1.346,0.317,21.052,5.373,2.298,8.836,1.369,2.734,2.312,0.444,2.729
"1985-12",2.123,0.132,2.61,16.065,0.247,9.948,0.378,5.974,5.05,0.354,3.235
"1986-01",1.733,0.264,0.303,9.73,0.008,1.35,0.585,5.033,10.42,0.268,3.085
"1986-02",1.324,0.084,0.855,8.347,0.012,2.482,1.644,4.282,4.906,0.062,2.513
"1986-03",0.96,0.072,4.593,4.234,0.293,6.243,0.796,10.476,7.849,0.014,3.242
"1986-04",1.497,0.101,11.206,10.518,0.032,6.08,1.792,7.562,8.143,0.036,4.045
"1986-05",0.501,0,13.433,4.853,0.183,5.007,1.103,2.131,1.822,0.02,3.063
"1986-06",0.199,0.009,20.876,2.006,0.288,1.902,2.64,2.15,1.208,0.014,2.775
"1986-07",0.112,0.919,14.224,0.441,1.869,1.455,2.424,1.658,1.209,1.911,2.285
"1986-08",0.357,1.51,12.405,0.802,2.258,0.457,1.888,2.252,0.896,1.939,1.93
