#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_rcp26_GERICS-REMO2015_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2036-07",3.242,2.909,2.472,1.104,2.226
"2036-08",2.364,2.398,1.804,1.571,2.185
"2036-09",2.695,1.956,2.297,1.876,2.286
"2036-10",3.286,3.061,2.388,1.996,2.29
"2036-11",3.036,2.94,2.393,2.043,2.317
"2036-12",3.939,3.243,1.904,1.559,2.086
"2037-01",3.017,1.451,1.135,1.217,1.874
"2037-02",1.936,2.389,1.489,2.173,2.031
"2037-03",1.698,2.654,1.693,2.886,2.083
"2037-04",2.433,2.215,2.327,1.152,1.893
"2037-05",2.417,2.875,3.111,1.208,1.842
"2037-06",2.718,2.611,3.683,2.19,2.199
"2037-07",1.909,2.069,2.864,1.893,2.035
"2037-08",3.506,2.676,4.129,1.335,2.772
"2037-09",4.357,2.292,2.97,1.43,2.487
"2037-10",3.002,2.296,2.007,2.386,2.434
"2037-11",3.386,3.257,2.17,1.557,2.043
"2037-12",3.45,3.228,1.847,2.565,2.366
"2038-01",3.015,2.398,1.467,1.398,1.671
"2038-02",2.821,3.088,2.216,2.043,1.836
"2038-03",1.551,2.06,2.092,2.446,2.163
"2038-04",1.521,2.681,1.829,2.101,1.844
"2038-05",2.025,2.003,3.082,1.837,2.123
"2038-06",2.109,3.221,2.92,1.456,2.017
"2038-07",3.121,3.482,3.338,1.177,2.082
"2038-08",2.851,2.049,2.697,1.768,2.282
"2038-09",3.427,1.786,2.933,1.91,2.347
"2038-10",2.842,1.7,2.328,1.859,2.335
"2038-11",3.959,3.215,2.662,1.88,2.405
"2038-12",2.787,2.67,1.424,2.932,2.338
"2039-01",3.17,2.272,1.296,1.793,1.937
"2039-02",2.735,2.126,1.827,2.131,2.02
"2039-03",2.794,2.207,1.57,1.508,1.474
"2039-04",2.086,2.624,2.036,1.806,1.813
"2039-05",2.076,3.2,2.124,1.656,1.954
"2039-06",2.656,3.246,4.429,1.432,2.525
"2039-07",3.014,3.492,3.588,1.047,2.499
"2039-08",2.188,2.332,2.119,1.243,1.992
"2039-09",2.385,1.589,1.406,1.885,2.239
"2039-10",2.667,2.607,1.045,1.283,2.133
"2039-11",2.841,2.392,2.308,2.62,2.344
"2039-12",3.08,3.058,2.187,2.117,2.17
"2040-01",2.679,2.934,1.672,2.009,2.04
"2040-02",2.483,2.446,1.363,2.171,2.078
"2040-03",1.826,1.741,0.76,1.883,1.733
"2040-04",1.975,1.563,2.485,1.927,2.061
"2040-05",2.161,2.712,2.303,1.948,2.134
"2040-06",1.837,3.129,3.37,2.006,2.323
"2040-07",2.814,3.437,2.554,1.133,2.158
"2040-08",3.731,2.262,4.185,1.371,2.775
"2040-09",3.589,2.721,2.045,1.582,2.282
"2040-10",2.993,2.043,2.132,1.235,2.158
"2040-11",3.45,1.919,2.312,2.056,2.108
"2040-12",2.6,2.338,2.168,3.329,2.549
"2041-01",2.018,1.959,0.901,2.459,1.778
"2041-02",2.405,3.279,1.467,1.878,1.871
"2041-03",2.452,1.891,1.625,1.382,1.728
"2041-04",2.085,2.852,1.737,2.537,1.935
"2041-05",2.947,2.586,3.842,1.911,2.229
"2041-06",2.333,2.915,3.6,2.183,2.294
"2041-07",3.732,3.331,4.358,0.989,2.94
"2041-08",2.457,2.02,2.791,1.702,2.237
"2041-09",3.463,2.489,2.987,2.114,2.83
"2041-10",3.28,3.11,1.827,2.132,2.418
"2041-11",2.048,2.88,1.733,2.183,2.138
"2041-12",2.609,3.157,1.877,2.711,2.169
"2042-01",2.244,2.987,1.417,2.781,2.067
"2042-02",2.746,2.535,1.879,1.954,2.049
"2042-03",2.716,1.938,1.945,0.99,1.798
"2042-04",2.848,2.124,2.577,1.477,1.986
"2042-05",2.485,2.481,3.065,1.907,2.232
"2042-06",2.9,3.182,3.647,1.795,2.197
"2042-07",3.088,3.046,3.917,1.395,2.323
"2042-08",2.882,2.118,3.329,1.305,2.476
