#Dataset: MOHC-HadGEM2-ES_r1i1p1_historical_DMI-HIRHAM5_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"1989-03",2.879,2.293,3.139,1.358,2.668
"1989-04",2.102,2.324,1.48,1.63,1.71
"1989-05",2.886,2.54,2.641,1.041,2.338
"1989-06",2.369,2.737,2.732,0.473,2.056
"1989-07",2.248,2.376,2.754,0.386,1.748
"1989-08",2.892,1.763,4.01,0.279,2.249
"1989-09",2.755,2.543,3.2,1.146,2.273
"1989-10",3.299,0.647,1.566,1.044,2.384
"1989-11",4.511,3.177,2.788,2.63,3.186
"1989-12",3.264,3.731,3.354,3.841,3.325
"1990-01",3.647,2.59,2.249,2.317,2.62
"1990-02",3.332,2.501,1.765,1.382,2.567
"1990-03",3.3,2.609,2.753,1.269,2.49
"1990-04",2.143,1.535,2.458,1.711,2.037
"1990-05",2.043,2.29,2.57,0.983,1.833
"1990-06",2.611,1.65,2.984,0.416,1.599
"1990-07",3.181,2.486,2.814,0.243,1.94
"1990-08",2.608,1.345,3.119,0.245,2.006
"1990-09",4.642,2.445,2.897,0.815,2.606
"1990-10",4.033,2.507,2.346,1.027,2.468
"1990-11",4.187,3.282,2.972,2.424,3.356
"1990-12",3.48,2.457,1.995,2.75,2.741
"1991-01",4.704,2.272,2.088,1.443,2.491
"1991-02",4.509,2.89,2.504,1.427,2.753
"1991-03",3.475,1.504,2.12,0.636,2.115
"1991-04",3.311,2.045,2.693,1.723,2.369
"1991-05",1.877,2.316,2.756,1.635,2.155
"1991-06",2.366,2.502,3.531,0.652,2.349
"1991-07",3.158,1.333,1.723,0.304,1.63
"1991-08",2.314,2.36,2.951,0.59,1.99
"1991-09",3.275,3.223,2.073,1.573,2.861
"1991-10",3.922,4.146,3.711,1.74,3.102
"1991-11",3.546,3.267,4.049,3.052,3.202
"1991-12",3.261,2.015,1.414,2.485,2.714
"1992-01",4.299,2.787,2.446,1.879,2.755
"1992-02",2.217,2.733,1.917,1.878,2.517
"1992-03",3.556,3.107,1.664,1.245,2.483
"1992-04",3.664,2.409,2.883,1.147,2.556
"1992-05",2.111,2.318,2.337,0.986,2.169
"1992-06",2.147,2.496,2.006,1.012,1.702
"1992-07",2.95,2.419,2.611,0.305,1.83
"1992-08",3.791,2.733,3.426,0.3,2.223
"1992-09",2.648,2.125,2.509,0.891,2.368
"1992-10",2.46,1.561,2.238,2.028,2.654
"1992-11",3.65,3.444,2.625,1.862,3.014
"1992-12",3.831,2.749,1.529,2.616,2.565
"1993-01",3.534,3.291,1.819,2.567,2.534
"1993-02",2.913,2.735,1.49,2.474,2.38
"1993-03",2.245,2.208,1.505,1.829,2.329
"1993-04",1.703,2.104,2.128,1.941,2.279
"1993-05",2.95,2.124,3.553,0.661,2.042
"1993-06",2.536,2.626,2.111,0.676,1.862
"1993-07",2.178,1.552,1.725,0.431,1.648
"1993-08",2.866,2.371,1.871,0.349,1.865
"1993-09",3.785,3.158,3.041,1.009,2.593
"1993-10",3.694,3.015,2.356,2.106,3.191
"1993-11",3.42,2.416,2.579,2.835,2.889
"1993-12",3.849,3.145,1.528,3.248,2.566
"1994-01",3.036,1.255,1.164,1.578,2.409
"1994-02",4.123,2.903,2.094,1.716,2.516
"1994-03",2.312,1.981,1.756,2.063,2.492
"1994-04",1.84,2.438,3.233,1.709,2.441
"1994-05",1.759,2.399,3,1.312,2.183
"1994-06",2.612,2.208,3.327,0.869,1.964
"1994-07",3.498,2.65,2.872,0.315,2.183
"1994-08",3.867,2.995,2.779,0.379,2.108
"1994-09",1.878,2.095,2.137,1.178,1.946
"1994-10",3.525,3.871,3.092,2.035,3.135
"1994-11",4.337,2.983,2.678,1.66,2.912
"1994-12",3.595,3.952,2.572,2.659,2.813
"1995-01",3.169,3.193,2.172,1.782,2.59
"1995-02",3.572,2.433,2.463,1.7,2.618
"1995-03",2.031,2.966,2.752,2.01,2.449
"1995-04",3.08,2.512,1.283,1.479,2.139
"1995-05",2.89,2.32,2.854,0.537,1.996
"1995-06",3.074,2.541,4.498,0.368,2.169
"1995-07",2.116,1.871,1.508,0.691,1.694
"1995-08",3.066,2.951,1.707,0.351,1.868
"1995-09",3.28,2.215,2.81,0.592,2.325
"1995-10",4.662,2.625,2.471,1.726,2.536
"1995-11",4.452,3.107,4.475,2.701,3.431
"1995-12",2.737,2.142,1.773,3.115,2.987
"1996-01",3.482,3.283,3.128,2.721,2.837
"1996-02",3.375,2.677,1.678,2.103,2.561
"1996-03",3.054,2.361,1.195,1.578,2.295
"1996-04",2.204,1.79,1.579,1.315,2.312
"1996-05",2.27,2.007,2.701,1.291,1.978
"1996-06",1.796,1.665,1.369,0.999,1.413
"1996-07",3.663,3.243,1.806,0.303,1.825
"1996-08",2.64,2.703,3.568,0.408,2.304
"1996-09",2.616,2.518,3.887,1.244,2.847
"1996-10",3.478,3.406,2.817,2.543,3.084
"1996-11",4.966,2.602,3.088,1.977,2.774
"1996-12",3.343,2.76,2.167,2.575,3.097
"1997-01",4.812,2.955,2.155,1.385,2.841
"1997-02",4.262,4.286,2.066,1.218,2.895
"1997-03",3.575,3.341,3.26,0.735,2.604
"1997-04",2.63,1.464,1.667,1.278,2.071
"1997-05",2.138,2.194,2.428,1.557,2.113
"1997-06",2.313,2.384,1.67,0.945,1.468
"1997-07",3.486,2.937,2.011,0.436,1.791
"1997-08",2.909,1.121,2.289,0.351,2.429
"1997-09",4.459,1.855,3.113,0.505,2.442
"1997-10",3.73,2.585,3.015,1.579,2.979
"1997-11",3.591,3.943,2.608,3.122,3.387
