#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1982-12",95.353,47.664,122.088,81.428,163.771,139.614,144.951,148.107
"1983-01",97.691,30.184,79.702,229.086,147.343,81.908,141.161,131.509
"1983-02",53.025,36.188,184.188,149.147,102.983,88.802,80.636,102.508
"1983-03",69.914,38.474,113.409,46.473,134.528,93.681,29.661,98.091
"1983-04",60.237,28.048,53.39,167.28,114.692,53.825,65.667,81.485
"1983-05",47.997,29.721,45.174,101.39,110.838,22.551,82.111,70.335
"1983-06",41.299,37.551,65.014,61.558,142.496,69.231,70.522,82.642
"1983-07",81.95,53.54,21.571,16.988,143.949,100.564,55.479,91.561
"1983-08",91.632,55.207,70.337,40.52,221.219,104.956,95.895,124.698
"1983-09",89.18,70.355,44.41,495.811,163.024,240.116,118.313,141.221
"1983-10",102.943,53.237,107.652,173.096,220.08,267.957,253.338,152.992
"1983-11",89.413,57.369,115.195,161.449,160.175,109.287,144.562,124.179
"1983-12",100.795,53.479,155.389,94.846,123.426,120.941,90.569,125.667
"1984-01",80.59,43.54,181.466,87.814,107.91,117.692,99.018,124.139
"1984-02",64.28,35.01,139.032,98.24,99.265,108.633,76.519,113.066
"1984-03",39.999,32.185,201.888,173.098,108.391,61.633,60.586,90.709
"1984-04",42.033,34.843,115.919,228.561,109.266,47.375,67.159,71.033
"1984-05",55.265,34.679,31.325,93.499,86.371,59.133,87.21,72.527
"1984-06",69.827,32.057,14.956,92.4,146.438,87.216,48.36,84.79
"1984-07",61.132,46.28,15.576,142.738,148.476,90.464,53.341,85.093
"1984-08",83.938,47.358,16.58,187.162,160.979,169.053,93.048,131.12
"1984-09",110.451,62.421,19.717,209.365,199.101,254.933,107.208,145.059
"1984-10",114.765,65.263,78.663,108.016,199.126,101.66,141.986,135.952
"1984-11",82.946,42.541,261.364,71.943,110.697,139.622,153.435,145.805
"1984-12",107.095,47.458,161.382,139.865,194.753,107.058,133.767,136.527
"1985-01",89.797,34.163,140.534,167.356,119.884,138.862,93.206,124.94
