#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_GERICS-REMO2015_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-19
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","full_domain"
"1997-08",93.308,61.245,37.245,123.259,152.243,136.824
"1997-09",74.345,57.743,43.975,491.063,214.526,167.286
"1997-10",91.69,68.338,58.55,315.053,196.418,162.362
"1997-11",99.825,64.272,100.29,123.915,164.725,149.377
"1997-12",83.831,49.016,159.725,106.578,142.764,137.86
"1998-01",90.964,41.16,102.673,121.303,119.062,132.619
"1998-02",65.824,32.977,82.392,84.366,126.682,128.863
"1998-03",56.873,29.237,190.059,188.956,183.502,108.118
"1998-04",37.242,38.342,76.656,112.385,135.664,83.484
"1998-05",52.363,41.068,45.247,30.018,100.232,79.165
"1998-06",51.021,30.646,38.079,24.052,116.355,84.383
"1998-07",76.924,53.247,29.072,75.922,144.829,110.071
"1998-08",88.125,47.083,43.187,224.314,194.55,130.554
"1998-09",49.23,65.31,44.575,242.524,181.365,163.986
"1998-10",83.179,69.797,63.263,296.006,168.45,160.84
"1998-11",93.189,59.854,98.504,105.043,151.801,156.828
"1998-12",57.09,50.02,191.54,68.912,119.469,130.386
"1999-01",52.504,32.555,231.18,156.072,179.444,129.765
"1999-02",69.406,41.297,99.668,29.535,178.513,104.958
"1999-03",51.584,35.151,132.87,204.965,175.877,100.502
"1999-04",57.456,37.006,100.999,66.097,117.473,80.39
"1999-05",41.786,34.184,71.011,83.797,114.762,69.095
"1999-06",63.713,32.216,27.392,126.712,146.547,111.98
"1999-07",53.743,61.146,48.308,103.322,161.585,112.758
"1999-08",68.295,60.294,15.89,305.473,200.816,133.885
"1999-09",84.156,59.738,79.088,211.497,172.821,177.49
"1999-10",115.014,69.051,128.423,82.368,157.957,162.09
"1999-11",82.274,37.948,207.997,60.982,149.72,127.177
"1999-12",64.112,60.623,232.397,42.37,156.217,132.984
"2000-01",85.869,38.285,151.13,110.367,133.205,132.335
"2000-02",31.957,26.561,99.87,77.592,116.204,86.296
"2000-03",40.755,32.977,191.908,27.605,100.319,95.033
"2000-04",27.813,33.009,88.923,40.052,155.119,78.895
"2000-05",69.505,44.028,82.108,138.6,153.18,103.219
"2000-06",70.269,46.276,25.273,132.312,211.851,106.702
"2000-07",69.966,44.538,23.49,145.962,134.841,119.023
"2000-08",83.303,54.47,17.349,275.638,199.985,153.054
"2000-09",72.487,64.394,90.218,173.866,197.041,149.201
"2000-10",84.388,71.617,116.799,206.046,144.161,156.609
"2000-11",114.322,45.494,103.941,55.66,121.703,137.414
"2000-12",103.45,42.602,141.547,150.566,151.49,128.437
"2001-01",89.799,39.621,135.622,142.02,156.448,121.86
"2001-02",39.931,38.045,136.63,59.817,123.726,103.344
"2001-03",47.426,39.259,97.571,54.604,152.706,88.877
"2001-04",69.45,36.942,62.526,102.085,132.331,78.119
"2001-05",53.842,43.074,53.41,77.263,143.543,90.578
"2001-06",76.493,55.95,26.954,70.577,164.543,118.907
"2001-07",68.238,57.392,20.968,58.667,144.707,110.228
"2001-08",57.585,72.688,17.237,98.511,171.737,119.74
"2001-09",93.455,74.523,58.219,166.273,247.717,140.643
"2001-10",52.054,66.806,96.031,153.092,175.542,146.267
"2001-11",74.618,58.067,159.33,305.426,170.453,150.87
"2001-12",87.462,33.234,156.374,38.888,145.708,133.838
"2002-01",61.31,43.073,202.713,173.115,139.093,115.995
"2002-02",59.572,43.458,84.856,122.949,116.288,122.016
"2002-03",84.308,37.236,77.273,176.712,114.911,109.755
"2002-04",53.72,30.229,103.039,62.527,111.226,78.551
"2002-05",80.149,39.506,58.284,65.197,135.279,86.828
"2002-06",48.674,46.767,52.606,118.084,139.325,105.215
"2002-07",62.325,56.888,33.113,44.753,164.968,115.697
"2002-08",96.233,73.225,19.005,237.272,158.566,141.934
"2002-09",94.438,97.679,67.906,147.266,167.921,163.674
"2002-10",81.005,64.757,91.132,215.279,144.033,154.794
"2002-11",80.322,46.78,199.063,97.717,128.048,153.109
"2002-12",73.556,52.368,152.005,71.537,121.183,134.987
"2003-01",70.392,47.106,144.16,126.575,151.811,132.861
"2003-02",45.967,43.003,115.126,41.677,120.774,109.519
"2003-03",54.286,39.313,64.519,147.782,134.689,89.756
"2003-04",38.771,27.715,105.095,27.213,142.417,84.684
"2003-05",47.561,43.221,40.879,61.075,83.514,89.328
"2003-06",74.56,40.959,32.491,38.765,129.421,96.804
"2003-07",63.32,29.216,35.904,22.864,163.846,123.539
"2003-08",68.504,45.293,32.009,214.591,169.336,140.276
"2003-09",97.797,57.142,43.363,220.528,213.454,141.413
"2003-10",119.574,79.071,107.649,152.852,166.289,158.661
"2003-11",83.215,69.857,129.902,103.999,168.613,150.861
"2003-12",95.931,45.131,91.704,115.489,141.807,141.388
"2004-01",105.245,38.523,69.092,158.006,133.551,141.09
"2004-02",73.045,32,75.007,61.35,122.603,118.426
"2004-03",65.694,31.216,129.619,77.3,92.429,104.468
"2004-04",51.69,34.171,77.203,84.946,90.722,86.737
