#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MPI-M-MPI-ESM-MR_r1i1p1_ICTP-RegCM4-7_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2048-08",10.069,9.636
"2048-09",12.313,9.731
"2048-10",11.532,9.191
"2048-11",8.74,7.216
"2048-12",9.1,8.239
"2049-01",9.527,8.399
"2049-02",6.993,7.201
"2049-03",7.391,7.652
"2049-04",7.058,6.516
"2049-05",10.588,9.202
"2049-06",8.524,7.874
"2049-07",6.921,8.626
"2049-08",8.567,8.586
"2049-09",7.367,7.474
"2049-10",7.518,7.032
"2049-11",5.258,5.228
"2049-12",8.52,7.615
"2050-01",6.349,6.506
"2050-02",6.311,6.272
"2050-03",6.304,6.292
"2050-04",7.402,7.373
"2050-05",8.57,7.279
"2050-06",8.629,9.231
"2050-07",9.452,10.383
"2050-08",7.653,8.465
"2050-09",10.049,9.583
"2050-10",8.283,7.527
"2050-11",7.46,6.121
"2050-12",8.44,6.689
"2051-01",6.418,5.872
"2051-02",5.48,5.313
"2051-03",5.88,5.818
"2051-04",4.242,4.707
"2051-05",7.197,6.702
"2051-06",13.26,10.744
"2051-07",10.997,9.518
"2051-08",12.034,11.191
"2051-09",11.927,9.795
"2051-10",12.63,11.012
"2051-11",13.524,10.582
"2051-12",9.034,8.195
"2052-01",7.121,6.242
"2052-02",9.696,8.159
"2052-03",6.504,6.246
"2052-04",4.18,4.04
"2052-05",6.961,7.023
"2052-06",14.578,12.501
"2052-07",20.295,15.567
"2052-08",16.244,13.367
"2052-09",14.69,12.826
"2052-10",9.471,8.371
"2052-11",11.063,9.151
"2052-12",11.503,9.229
"2053-01",8.697,7.552
"2053-02",6.687,6.462
"2053-03",7.562,7.355
"2053-04",3.636,4.082
"2053-05",7.172,7.204
"2053-06",11.816,10.96
"2053-07",9.091,9.215
"2053-08",9.4,9.94
"2053-09",8.687,8.471
"2053-10",7.745,7.248
"2053-11",7.21,5.927
"2053-12",7.706,6.909
"2054-01",7.158,5.95
"2054-02",5.365,5.694
"2054-03",8.044,7.22
"2054-04",4.077,4.704
"2054-05",5.328,5.282
"2054-06",10.135,9.64
"2054-07",9.129,9.234
"2054-08",11.557,10.042
"2054-09",12.706,11.182
"2054-10",10.801,9.304
"2054-11",10.571,8.332
"2054-12",10.696,8.802
"2055-01",9.501,8.397
"2055-02",6.766,6.501
"2055-03",6.434,6.369
"2055-04",5.105,4.889
"2055-05",7.539,7.063
"2055-06",12.798,11.44
"2055-07",12.253,11.139
"2055-08",9.972,8.577
"2055-09",16.617,12.828
"2055-10",16.234,13.156
"2055-11",9.06,8.353
"2055-12",8.887,6.976
"2056-01",9.773,8.619
"2056-02",10.692,9.523
"2056-03",8.809,8.126
"2056-04",6.329,6.181
"2056-05",7.83,7.5
"2056-06",14.448,12.283
"2056-07",12.342,10.842
"2056-08",10.787,10.247
"2056-09",14.19,10.764
"2056-10",11.649,10.486
"2056-11",7.059,6.748
"2056-12",8.876,8.115
"2057-01",7.095,6.996
"2057-02",6.377,5.82
"2057-03",5.907,5.602
"2057-04",4.67,4.887
"2057-05",8.701,7.585
"2057-06",10.883,9.762
"2057-07",9.298,9.142
"2057-08",11.287,10.012
"2057-09",9.776,9.357
"2057-10",7.321,7.449
"2057-11",7.798,6.907
"2057-12",10.929,8.942
"2058-01",11.181,10.107
"2058-02",8.213,7.477
"2058-03",8.47,7.434
"2058-04",7.329,6.729
"2058-05",9.981,9.768
"2058-06",14.115,12.332
"2058-07",12.022,10.162
"2058-08",12.216,10.848
"2058-09",9.98,9.407
"2058-10",7.999,7.718
"2058-11",8.335,7.194
"2058-12",5.117,4.916
"2059-01",9.543,8.015
"2059-02",7.287,7.632
"2059-03",4.639,4.792
"2059-04",4.317,3.836
"2059-05",3.337,3.873
"2059-06",8.573,8.07
"2059-07",9.208,9.135
"2059-08",8.356,8.318
"2059-09",7.663,7.594
"2059-10",8.691,8.683
"2059-11",7.218,7.234
"2059-12",7.87,6.108
"2060-01",7.018,6.076
"2060-02",7.488,7.09
"2060-03",7.176,6.769
"2060-04",7.326,7.556
"2060-05",12.357,10.008
"2060-06",13.789,10.99
"2060-07",14.774,12.344
"2060-08",12.15,10.474
"2060-09",11.463,9.247
"2060-10",13.553,10.65
"2060-11",12.307,10.204
"2060-12",11.969,9.202
"2061-01",8.204,7.14
"2061-02",10.787,9.689
"2061-03",7.052,6.261
"2061-04",6.463,6.164
"2061-05",9.957,9.184
"2061-06",16.08,13.649
"2061-07",15.259,12.035
"2061-08",10.282,9.737
"2061-09",13.678,11.601
"2061-10",8.532,7.95
"2061-11",9.995,8.826
"2061-12",6.74,6.165
"2062-01",8.079,7.419
"2062-02",9.273,8.21
"2062-03",8.177,7.816
"2062-04",3.69,3.575
"2062-05",6.427,5.702
"2062-06",14.379,11.941
"2062-07",10.432,9.974
"2062-08",8.202,8.254
"2062-09",9.79,9.25
"2062-10",9.863,8.49
"2062-11",6.3,5.979
"2062-12",7.367,6.986
"2063-01",5.058,5.726
"2063-02",3.897,3.957
"2063-03",3.806,3.554
"2063-04",5.31,5.044
"2063-05",10.927,9.232
"2063-06",9.84,8.79
"2063-07",6.211,8.721
"2063-08",7.911,8.813
"2063-09",10.441,9.031
"2063-10",6.108,5.291
"2063-11",8.958,8.4
"2063-12",7.976,6.33
"2064-01",6.014,5.417
"2064-02",8.142,7.402
"2064-03",8.082,7.721
"2064-04",7.348,7.125
"2064-05",9.914,8.243
"2064-06",17.601,14.342
"2064-07",9.966,9.365
"2064-08",12.783,10.985
"2064-09",10.759,9.654
"2064-10",13.228,10.992
"2064-11",7.117,6.781
"2064-12",8.151,7.463
"2065-01",9.027,8.166
"2065-02",7.983,7.507
"2065-03",5.967,5.803
"2065-04",5.702,6.07
"2065-05",11.787,9.791
"2065-06",12.39,10.474
"2065-07",8.411,8.947
"2065-08",7.185,8.647
"2065-09",10.319,9.34
"2065-10",10.891,9.852
"2065-11",7.248,6.909
"2065-12",9.879,7.757
"2066-01",7.506,7.183
"2066-02",8.105,7.631
"2066-03",5.11,5.199
"2066-04",4.497,4.99
"2066-05",7.904,7.893
"2066-06",12.32,10.316
"2066-07",9.183,9.516
"2066-08",7.112,7.595
"2066-09",7.999,8.543
"2066-10",8.507,8.705
"2066-11",8.296,7.277
"2066-12",7.895,6.207
"2067-01",7.248,6.17
"2067-02",6.147,6.039
"2067-03",7.625,6.911
"2067-04",7.229,6.526
"2067-05",9.376,7.757
"2067-06",14.16,11.706
"2067-07",10.393,10.301
"2067-08",9.218,8.425
"2067-09",9.781,8.678
"2067-10",9.172,7.497
"2067-11",10.862,8.655
"2067-12",10.422,8.792
"2068-01",10.656,9.089
"2068-02",9.172,7.773
"2068-03",10.656,9.1
"2068-04",7.485,6.39
"2068-05",8.6,7.968
"2068-06",6.734,6.593
"2068-07",13.287,12.233
"2068-08",10.339,9.811
"2068-09",15.453,12.529
"2068-10",12.028,9.665
"2068-11",10.002,8.467
"2068-12",7.887,6.22
"2069-01",9.759,8.314
"2069-02",6.672,7.16
"2069-03",5.091,5.299
"2069-04",3.579,4.088
"2069-05",3.633,3.905
"2069-06",10.172,8.96
"2069-07",10.499,9.503
"2069-08",10.405,8.956
"2069-09",11.883,10.14
"2069-10",10.219,8.523
"2069-11",6.772,6.088
"2069-12",8.033,6.705
"2070-01",8.693,7.922
"2070-02",10.538,8.939
"2070-03",6.647,6.415
"2070-04",5.045,5.184
"2070-05",9.7,7.77
"2070-06",11.245,11.482
"2070-07",7.028,7.864
"2070-08",6.98,8.043
"2070-09",11.116,10.066
"2070-10",7.23,6.748
"2070-11",7.185,6.556
"2070-12",6.557,6.38
"2071-01",8.659,7.608
"2071-02",4.342,3.777
"2071-03",5.11,5.374
"2071-04",3.444,3.715
"2071-05",6.937,6.305
"2071-06",10.266,9.426
"2071-07",10.726,9.719
"2071-08",10.422,9.192
"2071-09",13.838,10.813
"2071-10",10.183,8.944
"2071-11",10.562,8.596
"2071-12",8.274,8.1
"2072-01",8.196,7.181
"2072-02",10.091,8.488
"2072-03",5.238,5.262
"2072-04",6.648,6.317
"2072-05",6.239,6.571
"2072-06",12.078,10.431
"2072-07",12.378,10.765
"2072-08",8.397,8.397
"2072-09",11.155,9.613
"2072-10",9.388,9.202
"2072-11",7.552,6.914
"2072-12",8.31,7.036
"2073-01",6.965,6.422
"2073-02",7.729,7.293
"2073-03",6.729,6.683
"2073-04",5.984,5.84
"2073-05",8.381,7.392
"2073-06",9.829,8.768
"2073-07",9.128,8.606
"2073-08",10.927,9.896
"2073-09",10.005,8.664
"2073-10",6.935,7.106
"2073-11",6.833,6.212
"2073-12",8.301,6.717
"2074-01",6.062,5.699
"2074-02",6.51,6.325
"2074-03",6.34,5.958
"2074-04",6.596,6.045
"2074-05",7.444,7.268
"2074-06",11.397,10.211
"2074-07",12.766,10.887
"2074-08",8.779,8.79
"2074-09",8.428,7.654
"2074-10",7.106,6.104
"2074-11",6.206,6.173
"2074-12",7.418,6.191
"2075-01",6.546,6.021
"2075-02",7.344,6.309
"2075-03",5.936,5.271
"2075-04",4.94,5.028
"2075-05",9.683,8.023
"2075-06",8.906,8.235
"2075-07",11.088,10.247
"2075-08",11.558,10.053
"2075-09",10.632,9.384
"2075-10",11.453,10.08
"2075-11",6.154,6.162
"2075-12",8.868,6.967
"2076-01",7.653,6.921
"2076-02",9.009,7.658
"2076-03",8.306,7.939
"2076-04",4.689,4.538
"2076-05",7.898,7.948
"2076-06",13.258,12.459
"2076-07",12.802,11.259
"2076-08",9.663,9.499
"2076-09",10.819,8.927
"2076-10",9.875,10.296
"2076-11",5.605,5.401
"2076-12",9.267,7.675
"2077-01",6.464,6.541
"2077-02",4.951,5.219
"2077-03",6.849,6.614
"2077-04",5.824,5.851
"2077-05",7.082,6.46
"2077-06",7.946,7.789
"2077-07",7.333,7.568
"2077-08",8.951,9.622
"2077-09",6.533,6.913
"2077-10",5.32,5.57
"2077-11",6.978,7.207
"2077-12",5.994,4.862
