#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MOHC-HadGEM2-ES_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2070-04",7.642,6.361
"2070-05",5.531,5.502
"2070-06",4.84,5.119
"2070-07",4.239,4.494
"2070-08",5.078,5.509
"2070-09",7.424,7.429
"2070-10",6.221,5.37
"2070-11",5.743,5.007
"2070-12",5.857,5.188
"2071-01",7.64,6.42
"2071-02",6.938,6.426
"2071-03",7.021,5.987
"2071-04",5.107,4.937
"2071-05",6.11,6.228
"2071-06",6.901,6.979
"2071-07",5.057,5.215
"2071-08",7.269,7.775
"2071-09",8.447,7.126
"2071-10",7.429,6.079
"2071-11",6.414,5.31
"2071-12",5.923,5.434
"2072-01",8.871,7.093
"2072-02",8.113,6.23
"2072-03",6.545,5.56
"2072-04",5.717,5.283
"2072-05",6.482,6.4
"2072-06",3.964,4.906
"2072-07",5.248,6.691
"2072-08",6.647,7.09
"2072-09",7.636,7.426
"2072-10",5.608,5.049
"2072-11",5.14,4.634
"2072-12",6.476,5.791
"2073-01",7.422,6.037
"2073-02",6.389,5.321
"2073-03",5.373,4.435
"2073-04",5.541,4.956
"2073-05",5.392,5.745
"2073-06",5.405,5.548
"2073-07",5.922,5.924
"2073-08",6.627,6.665
"2073-09",8.116,7.33
"2073-10",7.343,6.257
"2073-11",7.39,5.959
"2073-12",6.258,5.752
"2074-01",8.137,6.473
"2074-02",8.254,6.638
"2074-03",7.271,5.665
"2074-04",7.126,5.882
"2074-05",7.187,6.514
"2074-06",4.984,4.987
"2074-07",4.597,4.747
"2074-08",5.962,6.736
"2074-09",6.199,5.76
"2074-10",7.644,6.516
"2074-11",6.714,5.514
"2074-12",5.983,5.231
"2075-01",7.544,6.745
"2075-02",8.104,6.617
"2075-03",7.02,6.031
"2075-04",6.29,5.456
"2075-05",10.237,8.178
"2075-06",5.831,5.425
"2075-07",6.363,6.304
"2075-08",6.037,6.638
"2075-09",7.332,7.006
"2075-10",5.576,4.663
"2075-11",4.835,4.276
"2075-12",5.559,5.163
"2076-01",6.656,5.182
"2076-02",6.396,5.395
"2076-03",5.651,5.044
"2076-04",5.262,5.108
"2076-05",5.983,6.142
"2076-06",4.595,4.594
"2076-07",3.698,4.124
"2076-08",4.964,5.816
"2076-09",7.003,7.324
"2076-10",7.384,6.435
"2076-11",6.68,5.767
"2076-12",5.586,4.872
"2077-01",7.509,6.616
"2077-02",8.945,7.38
"2077-03",7.135,5.593
"2077-04",6.631,5.576
"2077-05",5.56,5.137
"2077-06",4.652,5.218
"2077-07",4.03,4.765
"2077-08",3.589,4.234
"2077-09",6.372,6.641
"2077-10",5.395,5.06
"2077-11",5.99,5.263
"2077-12",5.925,5.31
"2078-01",8.089,6.511
"2078-02",7.588,6.057
"2078-03",6.199,5.255
"2078-04",4.838,4.972
"2078-05",6.128,6.54
"2078-06",4.532,5.107
"2078-07",5.617,5.992
"2078-08",4.566,5.452
"2078-09",7.865,7.504
"2078-10",8.77,7.137
"2078-11",5.776,4.998
"2078-12",5.494,5.252
"2079-01",8.921,6.938
"2079-02",7.139,5.742
"2079-03",6.388,5.304
"2079-04",5.555,5.415
"2079-05",8.682,7.215
"2079-06",5.448,5.508
"2079-07",4.564,4.983
"2079-08",6.263,6.906
"2079-09",6.951,7.581
"2079-10",6.642,5.781
"2079-11",6.063,4.822
"2079-12",4.832,4.396
"2080-01",7.631,6.444
"2080-02",8.054,6.438
"2080-03",6.974,5.399
"2080-04",5.897,5.187
"2080-05",6.078,5.33
"2080-06",5.299,5.224
"2080-07",3.817,4.582
"2080-08",NA,NA
"2080-09",6.181,6.218
"2080-10",5.5,4.722
"2080-11",6.199,5.156
"2080-12",6.519,5.471
"2081-01",6.683,5.722
"2081-02",6.479,6.004
"2081-03",4.678,3.638
"2081-04",5.052,4.156
"2081-05",6.068,5.252
"2081-06",5.563,5.525
"2081-07",4.214,4.927
"2081-08",5.509,6.79
"2081-09",6.946,7.44
"2081-10",6.553,5.683
"2081-11",5.796,4.986
"2081-12",5.49,5.262
"2082-01",7.539,6.655
"2082-02",7.911,6.696
"2082-03",6.824,5.598
"2082-04",6.597,5.87
"2082-05",5.588,5.438
