#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EUR
#Experiment: historical
#Model: MOHC-HadGEM2-ES_r1i1p1_historical_CLMcom-CCLM4-8-17_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","NEU","WCE","EEU","MED","world"
"1996-12",2.439,2.055,1.915,1.838,2.093
"1997-01",3.859,2.384,1.952,1.012,2.302
"1997-02",3.441,3.44,2.192,0.875,2.428
"1997-03",3.076,2.794,2.512,0.613,1.918
"1997-04",2.242,1.295,0.612,1.219,1.474
"1997-05",1.384,1.485,2.078,1.106,1.319
"1997-06",1.758,1.701,2.405,0.705,1.202
"1997-07",2.221,1.062,1.884,0.085,0.925
"1997-08",1.877,0.253,1.195,0.122,0.795
"1997-09",3.141,0.896,2.488,0.458,1.519
"1997-10",2.794,1.875,2.489,1.526,1.938
"1997-11",2.954,2.953,1.67,2.008,2.444
"1997-12",3.018,2.397,1.775,1.943,2.385
"1998-01",1.931,1.562,1.184,2.239,1.711
"1998-02",1.597,1.544,1.779,1.962,1.797
"1998-03",2.438,1.293,1.1,1.379,1.877
"1998-04",1.771,1.357,1.405,1.225,1.46
"1998-05",1.719,1.365,0.995,1.069,1.294
"1998-06",2.192,1.019,0.925,0.464,1.049
"1998-07",1.987,0.618,0.889,0.199,0.776
"1998-08",1.633,0.832,1.774,0.069,0.795
"1998-09",2.547,1.175,2.177,0.814,1.427
"1998-10",2.291,2.117,2.216,1.906,2.069
"1998-11",1.224,1.665,1.831,2.984,2.048
"1998-12",3.043,3.26,1.977,2.573,2.526
"1999-01",2.373,1.862,1.611,1.605,2.171
"1999-02",2.573,3.429,2.087,1.612,2.179
"1999-03",2.353,1.906,1.596,1.153,1.738
"1999-04",1.945,2.227,2.153,1.085,1.63
