#Dataset: MOHC-HadGEM2-ES_r1i1p1_KNMI-RACMO21P_v2
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-23
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","EAN","WAN","full_domain"
"2035-04",-5.759,-2.268,-1.457
"2035-05",-9.026,-3.374,-3.357
"2035-06",-13.023,-6.528,-6.3
"2035-07",-12.797,-12.143,-8.265
"2035-08",-14.408,-13.562,-9.379
"2035-09",-14.52,-10.328,-8.883
"2035-10",-10.189,-9.864,-6.587
"2035-11",-5.784,-6.224,-3.495
"2035-12",-1.125,-0.281,0.434
"2036-01",0.67,1.132,2.316
"2036-02",0.156,0.941,2.217
"2036-03",-3.365,-1.019,-0.126
"2036-04",-7.506,-3.352,-2.743
"2036-05",-10.937,-6.395,-5.353
"2036-06",-12.906,-9.828,-7.628
"2036-07",-15.381,-11.951,-9.706
"2036-08",-16.809,-14.4,-11.321
"2036-09",-16.25,-13.48,-10.721
"2036-10",-12.611,-9.548,-8.026
"2036-11",-6.801,-5.036,-3.873
"2036-12",-1.401,-0.269,0.007
"2037-01",0.213,1.557,2.019
"2037-02",0.481,2.486,2.498
"2037-03",-3.531,1.207,0.54
"2037-04",-6.691,-4.083,-2.454
"2037-05",-11.206,-4.798,-5.253
"2037-06",-15.391,-10.225,-8.792
"2037-07",-15.454,-12.301,-9.956
"2037-08",-14.894,-13.051,-10.05
"2037-09",-15.47,-13.626,-10.701
"2037-10",-11.863,-6.923,-7.108
"2037-11",-6.414,-6.081,-4.18
"2037-12",-1.151,-0.155,0.2
"2038-01",0.207,1.246,1.929
"2038-02",-0.134,0.878,1.815
"2038-03",-3.462,-2.33,-0.512
"2038-04",-8.271,-4.156,-3.212
"2038-05",-11.71,-8.02,-6.329
"2038-06",-16.358,-12.771,-10.139
"2038-07",-16.853,-13.126,-10.545
"2038-08",-14.87,-11.899,-9.832
"2038-09",-15.975,-11.748,-10.651
"2038-10",-12.76,-9.596,-8.262
"2038-11",-5.46,-4.871,-3.386
"2038-12",-1.208,-0.505,0.127
"2039-01",0.458,1.291,2.092
"2039-02",-0.308,1.481,2.132
"2039-03",-3.41,-0.74,-0.058
"2039-04",-7.303,-3.844,-2.905
"2039-05",-10.779,-6.333,-5.364
"2039-06",-14.878,-10.014,-8.619
"2039-07",-15.331,-14.829,-10.563
"2039-08",-16.321,-16.202,-11.547
"2039-09",-14.919,-13.58,-10.535
"2039-10",-12.781,-8.678,-8.097
"2039-11",-6.138,-4.208,-3.363
"2039-12",-1.031,-0.23,0.447
"2040-01",0.326,1.61,2.208
"2040-02",-0.482,1.496,2.088
"2040-03",-4.458,-0.195,0.029
"2040-04",-8.097,-4.396,-3.399
"2040-05",-10.669,-4.954,-4.971
"2040-06",-15.67,-9.677,-9.198
"2040-07",-19.493,-9.296,-11.45
"2040-08",-18.103,-10.134,-11.479
"2040-09",-17.18,-12.005,-11.27
"2040-10",-12.166,-6.347,-7.168
"2040-11",-5.811,-4.489,-3.618
"2040-12",-0.621,0.139,0.468
"2041-01",1,2.012,2.576
"2041-02",0.825,1.827,2.765
"2041-03",-3.264,-0.516,0.291
"2041-04",-7.458,-3.06,-2.685
"2041-05",-12.16,-7.627,-6.269
"2041-06",-13.107,-10.365,-8.339
"2041-07",-15.187,-8.717,-9.563
"2041-08",-15.051,-12.429,-10.139
"2041-09",-16.445,-10.196,-10.539
"2041-10",-12.255,-8.502,-7.76
"2041-11",-6.233,-3.278,-3.124
"2041-12",-0.944,0.009,0.362
"2042-01",0.898,2.09,2.45
"2042-02",0.029,1.625,2.386
"2042-03",-3.09,0.397,0.535
"2042-04",-7.343,-2.49,-2.623
"2042-05",-10.618,-3.879,-4.648
"2042-06",-13.075,-6.673,-7.223
"2042-07",-13.429,-7.331,-7.863
"2042-08",-15.947,-10.092,-9.641
"2042-09",-14.327,-11.331,-9.168
"2042-10",-11.97,-7.091,-7.1
"2042-11",-5.982,-5.098,-3.546
"2042-12",-0.861,-0.371,0.176
"2043-01",0.852,1.522,2.103
"2043-02",0.833,1.258,2.271
"2043-03",-1.723,0.106,1.042
"2043-04",-6.409,-3.814,-2.278
"2043-05",-9.701,-4.213,-4.279
"2043-06",-12.455,-6.914,-6.592
"2043-07",-13.875,-8.85,-8.493
"2043-08",-14.929,-10.5,-9.703
"2043-09",-12.561,-14.914,-9.667
"2043-10",-9.633,-6.356,-5.956
"2043-11",-5.007,-4.361,-2.889
"2043-12",-0.697,-0.112,0.588
"2044-01",0.716,1.993,2.574
"2044-02",0.618,1.859,2.733
"2044-03",-2.627,0.301,0.638
"2044-04",-5.935,-4.206,-2.182
"2044-05",-10.302,-5.269,-4.663
"2044-06",-12.417,-7.28,-6.623
"2044-07",-13.326,-10.597,-8.45
"2044-08",-12.67,-12.471,-8.952
"2044-09",-12.226,-10.563,-8.215
"2044-10",-10.073,-6.719,-5.508
"2044-11",-5.305,-4.019,-2.741
"2044-12",-0.578,-0.659,0.553
"2045-01",1.244,1.349,2.508
"2045-02",0.719,1.766,2.655
"2045-03",-1.536,-0.678,0.886
"2045-04",-6.421,-3.872,-2.398
"2045-05",-9.423,-6.505,-4.725
"2045-06",-11.323,-7.986,-6.372
"2045-07",-13.539,-10.155,-8.064
"2045-08",-15.988,-13.681,-10.202
"2045-09",-14.064,-12.742,-8.943
"2045-10",-11.71,-9.423,-7.192
"2045-11",-5.623,-2.443,-2.582
"2045-12",-0.973,-0.35,0.427
"2046-01",0.738,1.541,2.298
"2046-02",0.449,1.744,2.397
"2046-03",-3.201,0.089,0.43
"2046-04",-7.133,-1.847,-2.112
"2046-05",-10.269,-4.404,-4.588
"2046-06",-13.026,-7.735,-7.062
"2046-07",-14.568,-12.416,-9.332
"2046-08",-14.219,-11.651,-9.446
"2046-09",-16.274,-10.313,-9.646
"2046-10",-11.966,-7.821,-7.115
"2046-11",-6.089,-3.768,-3.18
"2046-12",-0.793,0.378,0.735
"2047-01",0.917,2.756,2.685
"2047-02",0.83,2.07,2.83
"2047-03",-2.568,-0.1,0.774
"2047-04",-7.269,-3.101,-2.476
"2047-05",-8.388,-5.338,-4.264
"2047-06",-11.214,-11.773,-7.601
"2047-07",-12.947,-9.036,-7.778
"2047-08",-16.97,-13.568,-11.077
"2047-09",-14.879,-10.592,-9.529
"2047-10",-10.959,-9.471,-6.745
"2047-11",-5.607,-4.339,-2.911
