#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EAS
#Experiment: rcp26
#Model: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-4_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2023-10",NA,NA,6.092,1.234,13.156,NA,2.395,6.839
"2023-11",NA,NA,5.349,1.248,12.56,NA,1.743,7.383
"2023-12",NA,NA,5.177,0.869,11.252,NA,2.036,6.704
"2024-01",NA,NA,4.809,0.711,8.213,NA,2.015,5.396
"2024-02",NA,NA,3.877,0.104,3.709,NA,0.094,3.64
"2024-03",NA,NA,3.56,0.433,3.544,NA,1.27,3.5
"2024-04",NA,NA,3.543,0.221,4.697,NA,0.29,3.998
"2024-05",NA,NA,4.862,0.365,9.631,NA,0.819,5.653
"2024-06",NA,NA,6.607,0.918,15.842,NA,2.052,7.371
"2024-07",NA,NA,7.636,1.717,21.344,NA,3.898,8.924
"2024-08",NA,NA,4.712,1.511,13.688,NA,3.912,8.578
"2024-09",NA,NA,6.32,0.966,17.347,NA,2.461,8.42
"2024-10",NA,NA,4.786,0.822,14.444,NA,1.902,7.114
"2024-11",NA,NA,5.261,2.537,13.196,NA,4.512,7.155
"2024-12",NA,NA,5.348,0.896,7.889,NA,0.524,6.249
"2025-01",NA,NA,5.722,0.175,5.254,NA,0.278,5.033
"2025-02",NA,NA,4.46,0.39,4.026,NA,0.422,3.65
"2025-03",NA,NA,4.273,0.084,3.032,NA,0.061,3.361
"2025-04",NA,NA,4.182,0.215,4.558,NA,0.272,3.882
"2025-05",NA,NA,5.188,0.371,9.805,NA,0.953,5.34
"2025-06",NA,NA,4.423,0.903,12.338,NA,1.658,6.024
"2025-07",NA,NA,7.525,1.966,19.534,NA,4.051,8.373
"2025-08",NA,NA,4.423,0.925,12.325,NA,3.676,7.104
"2025-09",NA,NA,5.943,0.812,15.083,NA,2.172,6.945
"2025-10",NA,NA,5.947,1.321,13.411,NA,4.036,7.185
"2025-11",NA,NA,5.223,2.071,14.536,NA,4.085,7.292
"2025-12",NA,NA,4.327,0.363,9.573,NA,1.269,5.801
"2026-01",NA,NA,4.192,0.189,4.733,NA,0.526,4.287
"2026-02",NA,NA,4.819,0.107,3.409,NA,0.126,3.655
"2026-03",NA,NA,4.765,0.265,3.398,NA,0.676,3.919
"2026-04",NA,NA,4.976,0.132,5.538,NA,0.07,4.564
"2026-05",NA,NA,4.814,0.459,8.77,NA,1.235,5.342
"2026-06",NA,NA,5.505,1.207,14.396,NA,2.95,6.482
"2026-07",NA,NA,3.957,2.45,14.244,NA,4.909,6.598
"2026-08",NA,NA,4.47,1.433,12.77,NA,5.666,6.577
"2026-09",NA,NA,5.314,3.681,11.989,NA,7.867,6.489
"2026-10",NA,NA,3.906,1.368,13.624,NA,2.921,6.265
"2026-11",NA,NA,3.578,1.463,10.842,NA,4.199,7.244
"2026-12",NA,NA,5.207,0.849,7.617,NA,0.875,5.925
"2027-01",NA,NA,4.85,0.095,6.208,NA,0.244,4.874
"2027-02",NA,NA,3.816,0.093,5.436,NA,0.062,4.31
"2027-03",NA,NA,6.893,0.081,4.627,NA,0.07,4.811
"2027-04",NA,NA,3.374,0.168,5.783,NA,0.151,4.127
"2027-05",NA,NA,4.358,0.333,9.576,NA,0.621,5.37
"2027-06",NA,NA,5.621,1.17,11.01,NA,2.178,6.566
"2027-07",NA,NA,6.316,2.809,17.651,NA,7.064,8.108
"2027-08",NA,NA,6.597,1.45,14.306,NA,3.788,8.204
"2027-09",NA,NA,6.317,0.744,12.207,NA,2.978,6.377
"2027-10",NA,NA,4.329,3.161,12.708,NA,3.859,6.748
"2027-11",NA,NA,5.586,3.302,10.455,NA,2.659,7.405
"2027-12",NA,NA,6.299,1.123,7.551,NA,2.778,6.249
"2028-01",NA,NA,5.154,0.521,4.347,NA,0.607,4.666
"2028-02",NA,NA,3.78,0.198,3.855,NA,0.733,3.77
"2028-03",NA,NA,4.222,0.391,3.303,NA,0.921,3.728
"2028-04",NA,NA,4.428,0.085,2.793,NA,0.107,3.626
"2028-05",NA,NA,3.884,0.366,8.463,NA,0.702,4.72
"2028-06",NA,NA,4.549,0.755,12.684,NA,1.213,5.99
"2028-07",NA,NA,4.685,1.237,16.672,NA,2.619,7.276
"2028-08",NA,NA,4.428,1.222,14.411,NA,3.57,7.421
"2028-09",NA,NA,5.173,0.438,16.412,NA,1.069,7.912
"2028-10",NA,NA,5.176,0.613,9.035,NA,0.526,6.365
"2028-11",NA,NA,6.353,0.824,12.977,NA,1.824,7.61
"2028-12",NA,NA,7.834,0.196,9.725,NA,0.364,6.404
"2029-01",NA,NA,4.324,0.418,3.782,NA,0.235,4.061
"2029-02",NA,NA,5.34,0.132,2.446,NA,0.079,3.829
"2029-03",NA,NA,4.026,0.077,1.495,NA,0.015,2.596
"2029-04",NA,NA,4.711,0.19,3.382,NA,0.009,3.75
"2029-05",NA,NA,5.365,0.391,12.414,NA,0.315,5.315
"2029-06",NA,NA,5.777,1.183,13.278,NA,2.38,6.94
"2029-07",NA,NA,5.47,1.672,18.391,NA,5.881,8.261
"2029-08",NA,NA,5.132,1.806,16.192,NA,3.297,8.318
"2029-09",NA,NA,4.374,0.899,14.656,NA,2.28,8.894
"2029-10",NA,NA,3.981,1.395,13.057,NA,2.005,6.343
"2029-11",NA,NA,5.057,2.764,11.03,NA,3.448,7.374
"2029-12",NA,NA,5.536,0.73,10.427,NA,1.563,6.684
"2030-01",NA,NA,4.412,0.349,3.952,NA,0.285,4.695
"2030-02",NA,NA,4.495,0.121,2.772,NA,0.19,3.948
"2030-03",NA,NA,3.098,0.283,3.87,NA,0.698,3.487
"2030-04",NA,NA,3.847,0.104,4.064,NA,0.194,3.882
"2030-05",NA,NA,4.163,0.767,7.641,NA,0.837,4.714
"2030-06",NA,NA,6.492,0.501,14.853,NA,2.437,6.792
"2030-07",NA,NA,7.291,1.737,17.591,NA,4.269,8.409
"2030-08",NA,NA,6.015,1.361,13.345,NA,3.241,7.021
"2030-09",NA,NA,4.444,1.604,13.565,NA,4.218,7.074
"2030-10",NA,NA,3.743,4.665,11.887,NA,6.459,7.114
"2030-11",NA,NA,4.386,1.955,10.483,NA,2.943,7.143
"2030-12",NA,NA,5.436,1.381,9.801,NA,2.961,6.052
"2031-01",NA,NA,4.131,0.436,6.454,NA,2.067,4.495
"2031-02",NA,NA,4.914,1.196,3.706,NA,1.708,4.314
"2031-03",NA,NA,5.149,0.104,2.141,NA,0.155,3.571
"2031-04",NA,NA,4.963,0.145,3.555,NA,0.217,3.802
"2031-05",NA,NA,4.645,0.197,7.117,NA,0.242,5.036
"2031-06",NA,NA,6.489,0.49,15.281,NA,0.896,6.628
"2031-07",NA,NA,5.388,0.928,15.569,NA,1.549,7.29
"2031-08",NA,NA,4.707,0.731,15.904,NA,1.825,8.249
"2031-09",NA,NA,4.239,0.908,11.5,NA,1.281,6.992
"2031-10",NA,NA,5.664,0.565,13.31,NA,0.705,6.822
"2031-11",NA,NA,6.356,0.84,11.995,NA,1.104,6.581
"2031-12",NA,NA,6.961,0.153,7.684,NA,0.302,5.826
"2032-01",NA,NA,5.075,0.231,3.308,NA,0.337,3.983
"2032-02",NA,NA,4.075,0.091,2.034,NA,0.055,3.213
