#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp45
#Model: IPSL-IPSL-CM5A-LR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2055-08",0.392,0.499
"2055-09",0.604,0.523
"2055-10",1.067,0.762
"2055-11",1.685,1.316
"2055-12",1.402,1.422
"2056-01",1.81,1.541
"2056-02",1.113,1.095
"2056-03",0.72,0.671
"2056-04",1.152,0.89
"2056-05",0.771,0.653
"2056-06",0.567,0.501
"2056-07",0.46,0.505
"2056-08",0.376,0.468
"2056-09",0.418,0.502
"2056-10",0.832,0.698
"2056-11",1.22,0.922
"2056-12",1.618,1.276
"2057-01",1.128,1.047
"2057-02",0.961,0.84
"2057-03",0.595,0.663
"2057-04",0.966,0.915
"2057-05",1.001,0.758
"2057-06",0.56,0.511
"2057-07",0.465,0.503
"2057-08",0.271,0.386
"2057-09",0.5,0.468
"2057-10",0.819,0.626
"2057-11",1.372,1.069
"2057-12",1.56,1.184
"2058-01",1.543,1.135
"2058-02",1.308,1.123
"2058-03",1.288,0.957
"2058-04",0.88,0.708
"2058-05",0.879,0.828
"2058-06",0.638,0.592
"2058-07",0.486,0.445
"2058-08",0.398,0.448
"2058-09",0.498,0.436
"2058-10",1.099,0.791
"2058-11",1.537,1.176
"2058-12",2.134,1.647
"2059-01",2.033,1.445
"2059-02",1.012,0.927
"2059-03",1.58,1.177
"2059-04",1.134,0.868
"2059-05",0.921,0.724
"2059-06",0.661,0.553
"2059-07",0.517,0.488
"2059-08",0.556,0.526
"2059-09",0.753,0.589
"2059-10",1.269,0.864
"2059-11",1.507,1.189
"2059-12",1.697,1.437
"2060-01",1.738,1.371
"2060-02",1.086,0.961
"2060-03",0.979,0.779
"2060-04",0.927,0.696
"2060-05",0.856,0.642
"2060-06",0.552,0.504
