#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MPI-M-MPI-ESM-MR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2076-12",6.376,7.521
"2077-01",5.075,7.003
"2077-02",3.169,5.244
"2077-03",4.037,5.608
"2077-04",4.355,5.501
"2077-05",4.657,4.904
"2077-06",4.585,6.267
"2077-07",2.605,5.428
"2077-08",5.826,7.648
"2077-09",5.388,6.658
"2077-10",2.649,3.836
"2077-11",4.651,5.69
"2077-12",3.359,3.943
"2078-01",4.668,5.726
"2078-02",2.341,3.275
"2078-03",3.606,4.235
"2078-04",2.882,4.232
"2078-05",3.713,4.715
"2078-06",3.063,4.948
"2078-07",2.483,4.426
"2078-08",4.995,7.459
"2078-09",4.338,5.393
"2078-10",2.95,4.8
"2078-11",3.993,5.142
"2078-12",6.438,6.724
"2079-01",5.494,6.988
"2079-02",3.873,6.241
"2079-03",2.595,5.081
"2079-04",4.913,6.294
"2079-05",8.603,8.427
"2079-06",3.152,5.559
"2079-07",3.367,7.213
"2079-08",5.638,8.935
"2079-09",3.43,4.474
"2079-10",4.27,6.147
"2079-11",3.895,5.766
"2079-12",3.634,5.227
"2080-01",6.155,7.913
"2080-02",5.064,6.564
"2080-03",3.191,5.421
"2080-04",3.842,5.245
"2080-05",3.238,5.24
"2080-06",6.99,7.264
"2080-07",7.287,8.244
"2080-08",5.188,6.824
"2080-09",8.867,9.108
"2080-10",10.689,10.08
"2080-11",5.348,6.286
"2080-12",4.837,6.388
"2081-01",5.791,6.854
"2081-02",3.62,6.179
"2081-03",3.37,5.309
"2081-04",3.382,4.572
"2081-05",6.611,6.822
"2081-06",5.581,6.508
"2081-07",4.892,7.227
"2081-08",4.232,6.349
"2081-09",3.705,5.273
"2081-10",3.659,5.554
"2081-11",4.398,5.795
"2081-12",5.219,6.643
"2082-01",3.218,4.989
"2082-02",3.85,5.368
"2082-03",3.915,5.488
