#Dataset: CCCma-CanESM2_r1i1p1_CSIRO-CCAM-2008_v1
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-18
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","SEA","NAU","CAU","EAU","SAU","NZ","full_domain"
"1997-12",5.681,4.624,2.454,3.537,1.765,4.4,4.806
"1998-01",7.468,7.816,3.497,1.99,2.531,2.609,6.049
"1998-02",7.045,6.641,3.276,2.41,2.32,4.169,6.028
"1998-03",7.076,5.81,2.909,4.459,1.891,2.586,5.434
"1998-04",6.351,5.344,1.014,4.949,1.467,1.875,4.816
"1998-05",4.93,3.364,1.062,4.575,1.591,2.406,3.702
"1998-06",4.959,1.158,1.016,2.411,1.848,3.599,3.719
"1998-07",4.429,0.666,1.694,1.323,2.374,4.256,3.905
"1998-08",4.695,1.033,0.955,2.583,2.448,3.443,3.849
"1998-09",5.035,1.666,1.218,3.605,0.896,3.967,3.761
"1998-10",5.064,2.203,0.995,1.898,0.828,3.735,3.624
"1998-11",5.645,3.392,2.029,1.918,2.058,3.162,4.343
"1998-12",6.616,4.093,1.865,3.334,1.773,3.307,4.893
"1999-01",8.208,4.558,1.476,2.776,0.783,3.091,5.434
"1999-02",7.689,4.78,2.119,2.081,2.054,3.878,5.755
"1999-03",7.366,4.783,3.778,2.173,2.549,3.074,5.49
"1999-04",6.177,2.655,1.268,4.781,1.918,3.93,4.883
"1999-05",5.223,3.542,1.318,2.507,2.182,4.165,4.465
"1999-06",5.577,1.549,0.501,2.791,1.152,4.312,4.1
"1999-07",5.698,1.391,1.23,1.772,1.464,5.542,4.147
"1999-08",6.358,1.008,0.696,3.04,1.208,3.421,3.928
"1999-09",5.399,0.853,0.985,2.011,1.404,3.448,3.87
"1999-10",5.414,2.568,1.126,4.338,1.476,3.42,3.791
"1999-11",4.76,2.988,1.839,4.068,1.71,3.863,4.051
"1999-12",6.679,5.103,2.417,6.045,1.727,2.119,4.942
"2000-01",6.824,5.895,1.565,5.568,1.246,3.233,5.898
"2000-02",6.683,6.384,3.156,2.155,3.305,2.863,5.413
"2000-03",6.739,4.914,1.739,4.01,1.113,5.387,5.742
"2000-04",6.095,3.952,0.665,1.198,1.376,4.448,4.544
"2000-05",5.727,2.268,0.97,0.866,1.059,4.118,4.239
"2000-06",5.3,1.098,1.373,1.453,1.926,4.128,4.822
"2000-07",3.217,1.223,1.059,2.316,1.412,4.201,3.374
"2000-08",4.538,0.766,1.208,2.517,2.019,4.031,3.473
"2000-09",4.134,0.62,0.348,2.557,1.143,3.472,3.1
"2000-10",4.652,0.648,0.141,0.823,0.925,5.021,3.427
"2000-11",6.025,2.236,0.533,1.741,1.002,4.948,4.083
"2000-12",5.914,3.288,0.95,1.945,0.351,3.824,4.343
"2001-01",6.165,4.824,1.137,3.253,0.847,4.3,5.864
"2001-02",6.866,5.558,0.839,5.233,0.646,2.334,5.084
"2001-03",6.231,6.154,1.133,1.778,0.603,3.403,5.375
"2001-04",6.723,3.955,0.482,2.017,0.912,3.979,4.67
"2001-05",6.052,2.88,0.435,1.623,0.717,3.605,4.135
"2001-06",4.175,1.249,1.061,2.327,2.093,2.783,3.293
"2001-07",4.118,0.978,0.743,2.067,1.041,5.506,3.731
"2001-08",5.313,1.298,0.696,2.167,1.356,3.851,3.741
"2001-09",4.269,1.322,0.609,2.353,1.073,3.842,3.112
"2001-10",4.761,1.441,0.716,1.772,1.128,3.347,3.534
"2001-11",5.744,3.016,1.712,4.273,1.173,3.294,4.339
"2001-12",7.102,4.438,2.217,3.142,0.964,3.346,5.295
"2002-01",7.268,6.016,1.543,3.537,0.941,4.584,5.633
"2002-02",7.304,5.827,2.498,4.008,1.932,3.733,6.29
"2002-03",7.462,4.367,1.663,3.862,1.373,1.565,5.029
"2002-04",6.03,4.293,1.377,3.107,1.044,3.695,4.643
