#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_rcp85_MOHC-HadREM3-GA7-05_v1
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-25
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2048-01",4.841,7.607,NA,14.263,6.978
"2048-02",3.755,7.943,NA,13.659,6.301
"2048-03",5.006,9.346,NA,14.793,7.641
"2048-04",5.505,10.91,NA,16.427,8.76
"2048-05",7.608,13.395,NA,18.442,10.801
"2048-06",11.015,16.854,NA,21.442,13.523
"2048-07",12.824,19.284,NA,24.922,16.177
"2048-08",13.328,20.085,NA,25.454,16.768
"2048-09",11.926,18.707,NA,24.543,15.488
"2048-10",9.507,15.329,NA,21.936,13.23
"2048-11",7.308,12.153,NA,18.316,10.594
"2048-12",5.262,8.699,NA,15.509,8.065
"2049-01",4.62,7.49,NA,13.41,6.979
"2049-02",4.134,7.957,NA,13.813,6.783
"2049-03",5.163,8.387,NA,14.214,7.753
"2049-04",6.631,10.223,NA,15.323,8.558
"2049-05",8.675,13.72,NA,18.377,10.957
"2049-06",10.38,17.245,NA,22.025,13.794
"2049-07",12.661,19.409,NA,24.474,16.102
"2049-08",13.656,20.778,NA,25.973,17.168
"2049-09",12.375,19.024,NA,25.409,15.95
"2049-10",9.989,15.566,NA,21.857,13.422
"2049-11",6.531,10.86,NA,18.444,10.465
"2049-12",4.013,4.282,NA,13.287,7.096
