#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-NAM
#Experiment: historical
#Model: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1984-11",3.714,1.766,10.514,2.537,4.45,5.504,5.899,5.089
"1984-12",4.851,2.035,4.616,4.654,6.39,3.296,4.47,4.987
"1985-01",3.91,1.517,5.031,4.538,3.878,5.437,3.015,3.561
"1985-02",3.005,1.789,4.747,0.647,3.794,2.465,2.04,3.991
"1985-03",1.695,1.293,5.014,2.681,5.814,1.05,2.992,3.272
"1985-04",2.082,1.21,4.839,1.527,4.399,1.579,1.968,2.911
"1985-05",1.678,1.748,2.664,4.871,5.862,2.38,3.421,3.195
"1985-06",1.615,1.408,1.365,2.636,4.92,6.215,3.655,3.004
"1985-07",2.751,1.226,1.234,4.077,6.615,5.473,3.314,3.513
"1985-08",2.783,1.641,0.968,1.816,5.548,5.081,1.816,4.201
"1985-09",4.503,1.903,1.825,2.968,7.907,5.787,5.302,4.939
"1985-10",4.508,2.747,4.422,5.703,7.346,5.721,5.767,4.827
"1985-11",4.432,2.354,7.44,5.213,4.184,2.968,5.736,4.451
"1985-12",3.54,2.245,6.32,1.149,3.166,3.303,4.326,4.494
"1986-01",2.328,1.791,8.373,5.142,4.72,2.936,3.25,4.141
"1986-02",2.175,1.486,7.934,2.535,6.563,1.625,2.486,4.141
"1986-03",3.157,1.562,4.308,6.75,4.602,3.39,2.159,3.424
"1986-04",2.926,1.639,3.452,5.487,4.67,1.657,2.038,3.095
"1986-05",2.95,1.215,1.603,2.362,5.48,1.947,5.19,3.142
"1986-06",2.613,1.633,0.453,1.544,5.04,1.923,4.666,2.754
"1986-07",2.814,1.659,1.2,0.91,5.299,1.008,2.496,3.285
"1986-08",3.416,2.456,0.963,2.984,5.852,6.223,2.464,4.115
"1986-09",4.398,1.957,1.261,11.819,8.036,14.916,5.598,5.096
"1986-10",4.261,2.52,3.047,2.71,6.391,6.95,6.327,5.202
"1986-11",4.414,2.283,6.553,2.176,8.148,3.594,8.152,4.466
"1986-12",4.138,2.026,4.555,4.37,5.383,3.292,7.344,4.504
"1987-01",3.409,1.789,5.96,3.82,5.893,3.929,2.986,4.198
"1987-02",2.336,1.496,5.883,3.923,6.772,2.909,2.641,4.427
"1987-03",1.643,1.183,5.476,1.883,4.328,1.858,3.224,3.588
"1987-04",2.983,1.552,1.397,4.253,5.005,2.501,1.158,2.977
"1987-05",2.144,0.964,2.196,3.558,4.819,2.027,1.477,2.495
"1987-06",2.606,1.307,0.647,1.117,5.93,3.076,2.356,2.876
"1987-07",3.146,2.589,0.588,3.461,4.348,6.757,3.382,3.087
"1987-08",3.642,2.21,0.96,2.679,4.63,6.917,2.237,3.792
"1987-09",4.792,2.113,2.423,3.879,7.286,7.231,3.459,4.808
"1987-10",4.375,2.276,2.815,6.128,3.591,6.885,5.696,4.283
"1987-11",5.03,2.258,5.797,4.54,5.078,5.338,6.783,4.494
"1987-12",3.794,1.702,6.556,3.885,3.74,3.308,2.993,3.932
"1988-01",4.599,2.069,2.613,3.208,5.402,3.045,4.689,4.681
"1988-02",2.976,1.744,4.184,5.254,6.862,2.724,2.871,4.555
"1988-03",2.171,1.341,6.659,3.679,3.863,1.204,2.098,2.938
"1988-04",3.398,1.217,2.831,5.542,4.378,2.094,1.678,2.581
"1988-05",2.376,0.978,1.817,7.009,5.066,1.866,3.2,2.934
"1988-06",2.153,1.699,0.308,1.388,4.219,2.028,2.81,2.426
"1988-07",3.22,1.559,0.677,0.73,6.056,4.537,2.911,3.476
"1988-08",3.609,2.124,0.247,10.904,7.566,12.155,3.019,4.104
"1988-09",3.798,1.761,1.008,3.208,6.669,9.802,4.219,4.747
"1988-10",4.071,2.885,3.979,11.457,5.331,3.709,7.91,4.891
"1988-11",4.365,2.344,3.464,6.437,6.327,4.817,4.102,4.237
"1988-12",4.472,1.775,9.101,6.55,5.5,5.263,4.015,4.832
"1989-01",3.043,1.527,6.04,4.845,4.909,1.614,2.555,3.357
"1989-02",3.054,1.411,8.06,5.425,6.292,2.55,3.299,4.133
"1989-03",1.694,1.273,5.748,6.955,7.954,2.294,3.526,3.454
"1989-04",1.924,1.156,3.721,0.772,3.322,0.355,1.537,2.777
"1989-05",2.606,1.285,3.157,2.231,2.83,1.697,2.927,2.667
"1989-06",2.693,1.27,0.904,0.551,4.349,1.605,2.888,2.822
"1989-07",2.415,1.407,0.463,1.032,2.894,1.757,1.552,2.353
"1989-08",3.257,1.468,1.403,1.313,4.325,3.255,1.349,3.408
"1989-09",2.844,2.723,1.087,9.881,8.345,9.476,3.49,4.739
"1989-10",3.65,1.805,4.38,2.524,6.145,4.838,6.56,4.824
"1989-11",3.619,2.288,6.053,3.537,4.875,4.552,4.617,4.149
"1989-12",2.206,2.301,8.569,4.818,4.187,4.115,4.412,4.025
"1990-01",3.125,1.904,8.268,6.445,6.42,3.179,4.119,4.338
"1990-02",3.191,1.892,7.449,7.091,4.316,3.736,3.212,4.244
"1990-03",3.382,1.514,3.527,5.186,5.075,2.003,1.494,3.149
"1990-04",3.238,1.072,2.828,8.803,4.625,2.026,1.117,2.783
"1990-05",2.688,1.253,1.324,3.234,3.771,0.797,2.051,2.173
"1990-06",2.02,2.16,1.263,7.057,5.861,6.1,3.978,3.274
"1990-07",3.044,1.632,0.558,2.325,4.647,2.804,2.679,3.102
"1990-08",3.594,2.509,0.789,4.439,5.12,7.975,1.762,3.631
"1990-09",3.895,2.441,2.029,4.886,6.789,5.062,2.85,3.787
"1990-10",4.329,2.889,3.073,6.417,6.035,5.262,5.58,4.304
"1990-11",3.62,1.755,5.803,10.544,5.215,5.435,3.586,4.02
"1990-12",2.404,1.968,8.967,10.201,6.012,2.693,4.129,3.736
"1991-01",4.917,1.651,4.927,3.861,5.026,3.908,2.953,4.713
"1991-02",3.264,1.222,6.41,6.077,6.872,2.427,3.385,4.293
"1991-03",3.415,1.518,6.566,3.996,5.537,1.557,4.812,3.909
"1991-04",2.315,1.145,4.1,3.272,5.067,0.864,2.607,2.766
"1991-05",2.737,1.435,1.352,0.467,1.543,0.691,6.485,2.784
"1991-06",2.524,1.543,0.9,2.309,5.937,3.323,4.661,2.75
"1991-07",3.456,1.492,0.814,0.768,5.495,4.046,2.163,3.864
"1991-08",4.06,2.892,1.064,3.263,5.625,5.889,2.853,4.426
"1991-09",4.63,2.928,1.264,6.593,5.469,7.445,2.486,3.945
"1991-10",4.018,2.498,2.295,5.374,8.56,6.85,6.554,4.586
"1991-11",3.764,1.92,5.582,3.188,5.394,3.534,4.371,4.147
"1991-12",3.417,2.029,8.116,4.73,5.071,2.418,4.278,4.023
"1992-01",3.745,1.863,6.936,5.748,4.352,3.115,4.25,3.546
"1992-02",3.484,1.613,4.858,3.221,4.022,1.142,3.49,3.454
"1992-03",2.81,1.349,3.771,2.8,1.999,1.971,1.818,2.755
"1992-04",2.299,1.222,3.793,2.029,4.157,1.01,2.476,3.09
"1992-05",2.845,1.238,1.892,2.054,4.789,1.927,3.76,3.068
"1992-06",1.984,1.858,0.907,3.115,5.76,4.905,5.838,3.023
"1992-07",2.911,1.31,1.097,1.775,6.211,4.367,3.873,3.464
"1992-08",3.307,1.621,0.806,11.369,7.675,6.484,2.242,3.909
"1992-09",4.649,2.355,0.406,7.426,5.509,8.175,4.391,4.031
"1992-10",4.73,2.368,4.43,2.91,5.094,2.474,6.808,4.718
"1992-11",4.308,2.308,6.452,6.107,4.243,2.446,5.182,3.94
"1992-12",4.194,2.196,7.014,3.641,3.594,3.483,2.412,3.954
"1993-01",4.369,1.504,2.828,2.904,2.944,2.821,2.801,3.749
"1993-02",3.224,1.932,4.706,2.929,3.568,2.984,2.374,3.736
"1993-03",2.512,1.666,3.847,1.653,5.177,1.627,2.126,3.014
"1993-04",3.313,1.364,1.935,2.692,3.436,2.269,1.656,2.843
"1993-05",1.885,1.49,2.703,0.54,4.826,2.25,4.456,2.831
"1993-06",1.959,1.207,1.83,6.12,6.116,4.024,4.493,3.218
"1993-07",3.351,2.429,0.952,3.056,7.073,7.992,3.351,3.843
"1993-08",2.879,2.526,0.235,3.885,5.222,7.32,2.88,3.524
"1993-09",2.314,2.522,1.581,5.041,6.057,7.249,2.715,4.201
"1993-10",4.378,1.613,4.567,4.754,4.886,8.833,7.965,4.486
"1993-11",3.285,2.065,9.19,7.303,4.125,2.434,3.936,3.69
"1993-12",3.253,1.866,7.962,3.814,4.8,1.889,4.836,3.873
"1994-01",2.767,1.533,6.823,2.483,4.658,2.279,4.517,3.843
